elapsed_s,odom_x,odom_y,odom_h_deg,map_x,map_y,map_h_deg,delta_x,delta_y,delta_h_deg
1.449,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
1.461,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
1.549,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
1.554,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
1.65,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
1.666,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
1.753,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
1.757,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
1.863,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
1.867,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
1.956,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
1.965,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
2.057,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
2.067,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
2.159,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
2.168,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
2.26,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
2.263,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
2.363,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
2.366,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
2.463,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
2.467,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
2.565,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
2.569,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
2.675,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
2.68,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
2.768,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
2.771,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
2.871,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
2.907,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
2.978,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
2.981,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
3.076,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
3.079,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
3.179,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
3.185,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
3.277,0.0,0.0,0.0,-0.008396,-0.012243,-0.014,-0.008396,-0.012243,-0.014
3.283,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
3.378,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
3.382,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
3.496,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
3.518,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
3.583,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
3.589,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
3.685,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
3.688,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
3.787,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
3.795,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
3.885,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
3.892,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
3.995,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
3.998,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
4.124,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
4.136,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
4.19,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
4.197,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
4.296,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
4.306,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
4.394,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
4.399,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
4.497,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
4.504,0.0,0.0,0.0,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0884
4.597,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0884,-0.012322,-0.015384,-0.0939
4.602,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
4.699,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
4.702,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
4.808,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
4.815,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
4.903,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
4.906,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
5.002,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
5.006,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
5.105,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
5.123,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
5.208,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
5.21,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
5.309,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
5.312,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
5.41,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
5.414,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
5.515,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
5.528,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
5.614,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
5.617,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
5.716,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
5.72,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
5.816,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
5.819,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
5.918,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
5.922,0.0,0.0,0.0055,-0.012322,-0.015384,-0.0829,-0.012322,-0.015384,-0.0884
6.019,0.006104,0.0,-0.2582,-0.012322,-0.015384,-0.0829,-0.018426,-0.015384,0.1753
6.023,0.006104,0.0,-0.2582,-0.006218,-0.015393,-0.3466,-0.012322,-0.015393,-0.0884
6.128,0.028687,0.0,0.0055,-0.006218,-0.015393,-0.3466,-0.034905,-0.015393,-0.3521
6.155,0.028687,0.0,0.0055,0.016365,-0.015428,-0.0829,-0.012322,-0.015428,-0.0884
6.225,0.054626,0.0,0.3296,0.016365,-0.015428,-0.0829,-0.038261,-0.015428,-0.4125
6.227,0.054626,0.0,0.3296,0.042305,-0.015468,0.2412,-0.012321,-0.015468,-0.0884
6.325,0.081787,0.000305,0.3516,0.042305,-0.015468,0.2412,-0.039482,-0.015773,-0.1104
6.328,0.081787,0.000305,0.3516,0.069466,-0.015205,0.2632,-0.012321,-0.01551,-0.0884
6.425,0.109253,0.000305,0.5164,0.069466,-0.015205,0.2632,-0.039787,-0.01551,-0.2532
6.442,0.109253,0.000305,0.5164,0.087428,-0.017865,0.1798,-0.021825,-0.01817,-0.3366
6.531,0.136719,0.000305,0.5219,0.087428,-0.017865,0.1798,-0.049291,-0.01817,-0.3421
6.552,0.136719,0.000305,0.5219,0.114894,-0.018027,0.1852,-0.021825,-0.018332,-0.3366
6.629,0.163879,0.00061,0.6262,0.114894,-0.018027,0.1852,-0.048985,-0.018637,-0.441
6.634,0.163879,0.00061,0.6262,0.142056,-0.017881,0.2896,-0.021823,-0.018491,-0.3366
6.732,0.191345,0.000916,0.6042,0.142056,-0.017881,0.2896,-0.049289,-0.018797,-0.3146
6.735,0.191345,0.000916,0.6042,0.169523,-0.017737,0.2677,-0.021822,-0.018653,-0.3366
6.833,0.218506,0.001526,0.5493,0.169523,-0.017737,0.2677,-0.048983,-0.019263,-0.2816
6.837,0.218506,0.001526,0.5493,0.196687,-0.017286,0.2127,-0.021819,-0.018812,-0.3366
6.933,0.245667,0.001831,0.5768,0.196687,-0.017286,0.2127,-0.04898,-0.019117,-0.364
6.937,0.245667,0.001831,0.5768,0.223849,-0.017141,0.2402,-0.021818,-0.018972,-0.3366
7.035,0.273132,0.002136,0.6097,0.223849,-0.017141,0.2402,-0.049283,-0.019277,-0.3696
7.038,0.273132,0.002136,0.6097,0.251316,-0.016997,0.2731,-0.021816,-0.019133,-0.3366
7.142,0.300293,0.002441,0.5383,0.251316,-0.016997,0.2731,-0.048977,-0.019438,-0.2652
7.147,0.300293,0.002441,0.5383,0.278478,-0.016851,0.2017,-0.021815,-0.019292,-0.3366
7.239,0.327148,0.002747,0.5713,0.278478,-0.016851,0.2017,-0.04867,-0.019598,-0.3696
7.243,0.327148,0.002747,0.5713,0.305334,-0.016704,0.2347,-0.021814,-0.019451,-0.3366
7.34,0.354614,0.003052,0.6921,0.305334,-0.016704,0.2347,-0.04928,-0.019756,-0.4575
7.343,0.354614,0.003052,0.6921,0.332802,-0.01656,0.3556,-0.021812,-0.019612,-0.3366
7.442,0.38269,0.003052,0.7581,0.332802,-0.01656,0.3556,-0.049888,-0.019612,-0.4025
7.451,0.38269,0.003052,0.7581,0.360877,-0.016725,0.4215,-0.021813,-0.019777,-0.3366
7.544,0.410156,0.003662,0.6317,0.360877,-0.016725,0.4215,-0.049279,-0.020387,-0.2102
7.553,0.410156,0.003662,0.6317,0.388346,-0.016276,0.2951,-0.02181,-0.019938,-0.3366
7.645,0.437927,0.003967,0.5383,0.388346,-0.016276,0.2951,-0.049581,-0.020243,-0.2432
7.649,0.437927,0.003967,0.5383,0.416119,-0.016134,0.2017,-0.021808,-0.020101,-0.3366
7.749,0.465088,0.003967,0.4724,0.416119,-0.016134,0.2017,-0.048969,-0.020101,-0.2707
7.752,0.465088,0.003967,0.4724,0.443279,-0.016294,0.1358,-0.021809,-0.020261,-0.3366
7.849,0.492554,0.004272,0.39,0.443279,-0.016294,0.1358,-0.049275,-0.020566,-0.2542
7.856,0.492554,0.004272,0.39,0.470746,-0.01615,0.0534,-0.021808,-0.020422,-0.3366
7.95,0.519714,0.004578,0.3571,0.470746,-0.01615,0.0534,-0.048968,-0.020728,-0.3037
7.954,0.519714,0.004578,0.3571,0.497908,-0.016004,0.0205,-0.021806,-0.020582,-0.3366
8.056,0.54718,0.004578,0.3571,0.497908,-0.016004,0.0205,-0.049272,-0.020582,-0.3366
8.059,0.54718,0.004578,0.3571,0.525373,-0.016165,0.0205,-0.021807,-0.020743,-0.3366
8.154,0.574341,0.004578,0.3021,0.525373,-0.016165,0.0205,-0.048968,-0.020743,-0.2817
8.158,0.574341,0.004578,0.3021,0.552533,-0.016325,-0.0344,-0.021808,-0.020903,-0.3366
8.255,0.601196,0.004272,0.3186,0.552533,-0.016325,-0.0344,-0.048663,-0.020597,-0.353
8.264,0.601196,0.004272,0.3186,0.579387,-0.016788,-0.018,-0.021809,-0.02106,-0.3366
8.357,0.628357,0.004578,0.2417,0.579387,-0.016788,-0.018,-0.04897,-0.021366,-0.2597
8.36,0.628357,0.004578,0.2417,0.606549,-0.016642,-0.0949,-0.021808,-0.02122,-0.3366
8.459,0.655518,0.004578,0.2802,0.606549,-0.016642,-0.0949,-0.048969,-0.02122,-0.375
8.463,0.655518,0.004578,0.2802,0.633709,-0.016802,-0.0564,-0.021809,-0.02138,-0.3366
8.56,0.682678,0.004578,0.3076,0.633709,-0.016802,-0.0564,-0.048969,-0.02138,-0.3641
8.564,0.682678,0.004578,0.3076,0.660869,-0.016961,-0.029,-0.021809,-0.021539,-0.3366
8.663,0.709839,0.004578,0.2087,0.660869,-0.016961,-0.029,-0.04897,-0.021539,-0.2377
8.684,0.709839,0.004578,0.2087,0.688029,-0.017121,-0.1278,-0.02181,-0.021699,-0.3366
8.768,0.737,0.004578,0.1923,0.688029,-0.017121,-0.1278,-0.048971,-0.021699,-0.3201
8.771,0.737,0.004578,0.1923,0.715189,-0.017281,-0.1443,-0.021811,-0.021859,-0.3366
8.865,0.763855,0.004578,0.1593,0.715189,-0.017281,-0.1443,-0.048666,-0.021859,-0.3036
8.868,0.763855,0.004578,0.1593,0.742044,-0.017438,-0.1773,-0.021811,-0.022016,-0.3366
8.968,0.791016,0.004272,0.1703,0.742044,-0.017438,-0.1773,-0.048972,-0.02171,-0.3476
8.971,0.791016,0.004272,0.1703,0.769203,-0.017903,-0.1663,-0.021813,-0.022175,-0.3366
9.072,0.818481,0.004272,0.2197,0.769203,-0.017903,-0.1663,-0.049278,-0.022175,-0.386
9.086,0.818481,0.004272,0.2197,0.796668,-0.018064,-0.1169,-0.021813,-0.022336,-0.3366
9.17,0.845947,0.004272,0.2252,0.796668,-0.018064,-0.1169,-0.049279,-0.022336,-0.3421
9.176,0.845947,0.004272,0.2252,0.824133,-0.018226,-0.1114,-0.021814,-0.022498,-0.3366
9.273,0.874023,0.004272,0.2966,0.824133,-0.018226,-0.1114,-0.04989,-0.022498,-0.408
9.279,0.874023,0.004272,0.2966,0.852209,-0.018391,-0.0399,-0.021814,-0.022663,-0.3366
9.373,0.901489,0.004272,0.2911,0.852209,-0.018391,-0.0399,-0.04928,-0.022663,-0.3311
9.406,0.901489,0.004272,0.2911,0.879674,-0.018552,-0.0454,-0.021815,-0.022824,-0.3366
9.483,0.928955,0.003967,0.2362,0.879674,-0.018552,-0.0454,-0.049281,-0.022519,-0.2816
9.508,0.928955,0.003967,0.2362,0.915091,-0.009502,0.0033,-0.013864,-0.013469,-0.2329
9.576,0.956116,0.003967,0.1373,0.915091,-0.009502,0.0033,-0.041025,-0.013469,-0.1341
9.579,0.956116,0.003967,0.1373,0.942252,-0.009612,-0.0956,-0.013864,-0.013579,-0.233
9.678,0.983276,0.003662,0.1428,0.942252,-0.009612,-0.0956,-0.041024,-0.013274,-0.2384
9.683,0.983276,0.003662,0.1428,0.969411,-0.010028,-0.0901,-0.013865,-0.01369,-0.2329
9.786,1.010742,0.003662,0.0989,0.969411,-0.010028,-0.0901,-0.041331,-0.01369,-0.189
9.795,1.010742,0.003662,0.0989,0.996877,-0.010139,-0.1341,-0.013865,-0.013801,-0.2329
9.881,1.037903,0.003357,0.022,0.996877,-0.010139,-0.1341,-0.041026,-0.013496,-0.156
9.907,1.037903,0.003357,0.022,1.024036,-0.010555,-0.211,-0.013867,-0.013912,-0.2329
9.985,1.065369,0.003662,0.0385,1.024036,-0.010555,-0.211,-0.041333,-0.014217,-0.2494
9.994,1.065369,0.003662,0.0385,1.051503,-0.010362,-0.1945,-0.013866,-0.014024,-0.233
10.087,1.092834,0.003662,0.0604,1.051503,-0.010362,-0.1945,-0.041331,-0.014024,-0.2549
10.09,1.092834,0.003662,0.0604,1.078968,-0.010473,-0.1725,-0.013866,-0.014135,-0.2329
10.188,1.120605,0.003662,-0.0385,1.078968,-0.010473,-0.1725,-0.041637,-0.014135,-0.1341
10.192,1.120605,0.003662,-0.0385,1.106739,-0.010586,-0.2714,-0.013866,-0.014248,-0.233
10.293,1.148376,0.003052,-0.0714,1.106739,-0.010586,-0.2714,-0.041637,-0.013638,-0.2
10.297,1.148376,0.003052,-0.0714,1.134507,-0.011309,-0.3044,-0.013869,-0.014361,-0.2329
10.401,1.175842,0.002747,-0.1703,1.134507,-0.011309,-0.3044,-0.041335,-0.014056,-0.1341
10.406,1.175842,0.002747,-0.1703,1.161972,-0.011726,-0.4032,-0.01387,-0.014473,-0.233
10.491,1.203613,0.002136,-0.2637,1.161972,-0.011726,-0.4032,-0.041641,-0.013862,-0.1396
10.519,1.203613,0.002136,-0.2637,1.18974,-0.012449,-0.4966,-0.013873,-0.014585,-0.233
10.594,1.231689,0.001831,-0.2856,1.18974,-0.012449,-0.4966,-0.041949,-0.01428,-0.211
10.598,1.231689,0.001831,-0.2856,1.217815,-0.012869,-0.5186,-0.013874,-0.0147,-0.2329
10.702,1.259155,0.001526,-0.3076,1.217815,-0.012869,-0.5186,-0.04134,-0.014395,-0.211
10.718,1.259155,0.001526,-0.3076,1.245279,-0.013286,-0.5406,-0.013876,-0.014812,-0.233
10.796,1.286316,0.001221,-0.1483,1.245279,-0.013286,-0.5406,-0.041037,-0.014507,-0.3923
10.801,1.286316,0.001221,-0.1483,1.272438,-0.013701,-0.3812,-0.013878,-0.014922,-0.2329
10.909,1.313477,0.001221,0.0439,1.272438,-0.013701,-0.3812,-0.041039,-0.014922,-0.4252
10.916,1.313477,0.001221,0.0439,1.299598,-0.013812,-0.189,-0.013879,-0.015033,-0.233
11.012,1.340942,0.001221,0.0989,1.299598,-0.013812,-0.189,-0.041344,-0.015033,-0.2879
11.016,1.340942,0.001221,0.0989,1.327064,-0.013923,-0.1341,-0.013878,-0.015144,-0.2329
11.106,1.368103,0.000916,0.1868,1.327064,-0.013923,-0.1341,-0.041039,-0.014839,-0.3208
11.109,1.368103,0.000916,0.1868,1.354223,-0.014339,-0.0462,-0.01388,-0.015255,-0.2329
11.201,1.395569,0.000916,0.2747,1.354223,-0.014339,-0.0462,-0.041346,-0.015255,-0.3208
11.22,1.395569,0.000916,0.2747,1.381689,-0.014451,0.0417,-0.01388,-0.015367,-0.2329
11.309,1.422729,0.000916,0.2527,1.381689,-0.014451,0.0417,-0.04104,-0.015367,-0.211
11.316,1.422729,0.000916,0.2527,1.408849,-0.014561,0.0198,-0.01388,-0.015477,-0.2329
11.417,1.449585,0.00061,0.1263,1.408849,-0.014561,0.0198,-0.040736,-0.015171,-0.1066
11.423,1.449585,0.00061,0.1263,1.435703,-0.014975,-0.1066,-0.013882,-0.015585,-0.233
11.517,1.476746,0.000916,0.0659,1.435703,-0.014975,-0.1066,-0.041043,-0.015891,-0.1725
11.52,1.476746,0.000916,0.0659,1.462865,-0.014781,-0.167,-0.013881,-0.015697,-0.2329
11.614,1.503906,0.00061,0.0824,1.462865,-0.014781,-0.167,-0.041041,-0.015391,-0.2494
11.619,1.503906,0.00061,0.0824,1.490024,-0.015196,-0.1506,-0.013882,-0.015806,-0.233
11.724,1.531372,0.000916,0.1208,1.490024,-0.015196,-0.1506,-0.041348,-0.016112,-0.2714
11.728,1.531372,0.000916,0.1208,1.517491,-0.015003,-0.1121,-0.013881,-0.015919,-0.2329
11.814,1.558533,0.000916,0.1978,1.517491,-0.015003,-0.1121,-0.041042,-0.015919,-0.3098
11.824,1.558533,0.000916,0.1978,1.544651,-0.015113,-0.0352,-0.013882,-0.016029,-0.2329
11.918,1.585999,0.000916,0.3186,1.544651,-0.015113,-0.0352,-0.041348,-0.016029,-0.3538
11.943,1.585999,0.000916,0.3186,1.572117,-0.015225,0.0857,-0.013882,-0.016141,-0.2329
12.018,1.614075,0.00061,0.3955,1.572117,-0.015225,0.0857,-0.041958,-0.015835,-0.3099
12.034,1.614075,0.00061,0.3955,1.600192,-0.015644,0.1625,-0.013883,-0.016254,-0.233
12.127,1.641541,0.00061,0.4559,1.600192,-0.015644,0.1625,-0.041349,-0.016254,-0.2934
12.145,1.641541,0.00061,0.4559,1.627657,-0.015756,0.223,-0.013884,-0.016366,-0.2329
12.23,1.669006,0.00061,0.3571,1.627657,-0.015756,0.223,-0.041349,-0.016366,-0.1341
12.236,1.669006,0.00061,0.3571,1.655123,-0.015867,0.1241,-0.013883,-0.016477,-0.233
12.318,1.696472,0.000916,0.3241,1.655123,-0.015867,0.1241,-0.041349,-0.016783,-0.2
12.336,1.696472,0.000916,0.3241,1.68259,-0.015674,0.0912,-0.013882,-0.01659,-0.2329
12.431,1.723633,0.000916,0.3296,1.68259,-0.015674,0.0912,-0.041043,-0.01659,-0.2384
12.44,1.723633,0.000916,0.3296,1.70975,-0.015784,0.0967,-0.013883,-0.0167,-0.2329
12.522,1.750793,0.001221,0.3241,1.70975,-0.015784,0.0967,-0.041043,-0.017005,-0.2274
12.557,1.750793,0.001221,0.3241,1.736912,-0.01559,0.0912,-0.013881,-0.016811,-0.2329
12.624,1.777954,0.000916,0.401,1.736912,-0.01559,0.0912,-0.041042,-0.016506,-0.3098
12.635,1.777954,0.000916,0.401,1.749336,-0.005161,0.1719,-0.028618,-0.006077,-0.2291
12.726,1.805115,0.001221,0.5328,1.749336,-0.005161,0.1719,-0.055779,-0.006382,-0.3609
12.738,1.805115,0.001221,0.5328,1.776498,-0.004964,0.3038,-0.028617,-0.006185,-0.2291
12.827,1.832275,0.001221,0.6537,1.776498,-0.004964,0.3038,-0.055777,-0.006185,-0.3499
12.83,1.832275,0.001221,0.6537,1.803659,-0.005073,0.4246,-0.028616,-0.006294,-0.2291
12.928,1.859436,0.001221,0.6262,1.803659,-0.005073,0.4246,-0.055777,-0.006294,-0.2016
12.932,1.859436,0.001221,0.6262,1.830819,-0.005181,0.3971,-0.028617,-0.006402,-0.2291
13.057,1.886597,0.001221,0.4724,1.830819,-0.005181,0.3971,-0.055778,-0.006402,-0.0753
13.062,1.886597,0.001221,0.4724,1.857979,-0.00529,0.2433,-0.028618,-0.006511,-0.2291
13.131,1.914368,0.001526,0.3021,1.857979,-0.00529,0.2433,-0.056389,-0.006816,-0.0588
13.134,1.914368,0.001526,0.3021,1.885751,-0.005096,0.0731,-0.028617,-0.006622,-0.2291
13.233,1.941528,0.001526,0.2087,1.885751,-0.005096,0.0731,-0.055777,-0.006622,-0.1357
13.236,1.941528,0.001526,0.2087,1.912912,-0.005204,-0.0203,-0.028616,-0.00673,-0.2291
13.334,1.968384,0.001526,0.0934,1.912912,-0.005204,-0.0203,-0.055472,-0.00673,-0.1137
13.337,1.968384,0.001526,0.0934,1.939767,-0.005312,-0.1357,-0.028617,-0.006838,-0.2291
13.436,1.995544,0.001221,0.0714,1.939767,-0.005312,-0.1357,-0.055777,-0.006533,-0.2071
13.442,1.995544,0.001221,0.0714,1.966926,-0.005725,-0.1577,-0.028618,-0.006946,-0.2291
