elapsed_s,odom_x,odom_y,odom_h_deg,map_x,map_y,map_h_deg,delta_x,delta_y,delta_h_deg
1.762,0.0,0.0,-0.0055,-0.008064,-0.012047,0.0242,-0.008064,-0.012047,0.0297
1.84,0.0,0.0,0.0,-0.008064,-0.012047,0.0242,-0.008064,-0.012047,0.0242
1.843,0.0,0.0,0.0,-0.008064,-0.012047,0.0297,-0.008064,-0.012047,0.0297
1.943,0.0,0.0,-0.0055,-0.008064,-0.012047,0.0297,-0.008064,-0.012047,0.0352
1.953,0.0,0.0,-0.0055,-0.008064,-0.012047,0.0242,-0.008064,-0.012047,0.0297
2.043,0.0,0.0,-0.0055,-0.008064,-0.012047,0.0242,-0.008064,-0.012047,0.0297
2.046,0.0,0.0,-0.0055,-0.008064,-0.012047,0.0242,-0.008064,-0.012047,0.0297
2.145,0.0,0.0,-0.0055,-0.008064,-0.012047,0.0242,-0.008064,-0.012047,0.0297
2.149,0.0,0.0,-0.0055,-0.008064,-0.012047,0.0242,-0.008064,-0.012047,0.0297
2.246,0.0,0.0,0.0,-0.008064,-0.012047,0.0242,-0.008064,-0.012047,0.0242
2.256,0.0,0.0,0.0,-0.008064,-0.012047,0.0297,-0.008064,-0.012047,0.0297
2.349,0.0,0.0,-0.0055,-0.008064,-0.012047,0.0297,-0.008064,-0.012047,0.0352
2.352,0.0,0.0,-0.0055,-0.008064,-0.012047,0.0242,-0.008064,-0.012047,0.0297
2.45,0.0,0.0,-0.0055,-0.008064,-0.012047,0.0242,-0.008064,-0.012047,0.0297
2.452,0.0,0.0,-0.0055,-0.008064,-0.012047,0.0242,-0.008064,-0.012047,0.0297
2.553,0.0,0.0,-0.0055,-0.008064,-0.012047,0.0242,-0.008064,-0.012047,0.0297
2.56,0.0,0.0,-0.0055,-0.008064,-0.012047,0.0242,-0.008064,-0.012047,0.0297
2.654,0.0,0.0,-0.0055,-0.008064,-0.012047,0.0242,-0.008064,-0.012047,0.0297
2.657,0.0,0.0,-0.0055,-0.008064,-0.012047,0.0242,-0.008064,-0.012047,0.0297
2.76,0.0,0.0,-0.011,-0.008064,-0.012047,0.0242,-0.008064,-0.012047,0.0352
2.764,0.0,0.0,-0.011,-0.008064,-0.012047,0.0187,-0.008064,-0.012047,0.0297
2.858,0.0,0.0,-0.0055,-0.008064,-0.012047,0.0187,-0.008064,-0.012047,0.0242
2.861,0.0,0.0,-0.0055,-0.008064,-0.012047,0.0242,-0.008064,-0.012047,0.0297
2.96,0.0,0.0,-0.011,-0.008064,-0.012047,0.0242,-0.008064,-0.012047,0.0352
2.969,0.0,0.0,-0.011,-0.008064,-0.012047,0.0187,-0.008064,-0.012047,0.0297
3.06,0.0,0.0,-0.011,-0.008064,-0.012047,0.0187,-0.008064,-0.012047,0.0297
3.065,0.0,0.0,-0.011,-0.008064,-0.012047,0.0187,-0.008064,-0.012047,0.0297
3.161,0.0,0.0,-0.011,-0.008064,-0.012047,0.0187,-0.008064,-0.012047,0.0297
3.164,0.0,0.0,-0.011,-0.008064,-0.012047,0.0187,-0.008064,-0.012047,0.0297
3.263,0.0,0.0,-0.0055,-0.008064,-0.012047,0.0187,-0.008064,-0.012047,0.0242
3.266,0.0,0.0,-0.0055,-0.008064,-0.012047,0.0242,-0.008064,-0.012047,0.0297
3.365,0.0,0.0,-0.011,-0.008064,-0.012047,0.0242,-0.008064,-0.012047,0.0352
3.369,0.0,0.0,-0.011,-0.008064,-0.012047,0.0187,-0.008064,-0.012047,0.0297
3.472,0.0,0.0,-0.011,-0.008064,-0.012047,0.0187,-0.008064,-0.012047,0.0297
3.476,0.0,0.0,-0.011,-0.008064,-0.012047,0.0187,-0.008064,-0.012047,0.0297
3.567,0.0,0.0,-0.011,-0.008064,-0.012047,0.0187,-0.008064,-0.012047,0.0297
3.585,0.0,0.0,-0.011,-0.008064,-0.012047,0.0187,-0.008064,-0.012047,0.0297
3.67,0.0,0.0,-0.011,-0.008064,-0.012047,0.0187,-0.008064,-0.012047,0.0297
3.673,0.0,0.0,-0.011,-0.008064,-0.012047,0.0187,-0.008064,-0.012047,0.0297
3.771,0.0,0.0,-0.0165,-0.008064,-0.012047,0.0187,-0.008064,-0.012047,0.0352
3.815,0.0,0.0,-0.0165,-0.008064,-0.012047,0.0132,-0.008064,-0.012047,0.0297
3.873,0.0,0.0,-0.0165,-0.008064,-0.012047,0.0132,-0.008064,-0.012047,0.0297
3.877,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
3.974,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
3.977,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
4.104,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
4.109,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
4.178,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
4.182,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
4.279,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
4.283,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
4.384,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
4.395,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
4.482,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
4.485,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
4.584,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
4.587,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
4.685,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
4.69,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
4.787,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
4.806,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
4.894,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
4.897,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
4.99,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
4.993,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
5.092,0.0,0.0,-0.011,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,-0.0053
5.095,0.0,0.0,-0.011,-0.012651,-0.016611,-0.0108,-0.012651,-0.016611,0.0002
5.193,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0108,-0.012651,-0.016611,0.0057
5.198,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
5.296,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
5.306,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
5.398,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
5.403,0.0,0.0,-0.0165,-0.012651,-0.016611,-0.0163,-0.012651,-0.016611,0.0002
5.498,0.001526,0.0,0.2142,-0.012651,-0.016611,-0.0163,-0.014177,-0.016611,-0.2306
5.502,0.001526,0.0,0.2142,-0.011125,-0.016611,0.2143,-0.012651,-0.016611,0.0001
5.601,0.021057,0.00061,2.0544,-0.011125,-0.016611,0.2143,-0.032182,-0.017221,-1.8401
5.604,0.021057,0.00061,2.0544,0.008407,-0.016,2.0546,-0.01265,-0.01661,0.0001
5.704,0.047302,0.002136,4.444,0.008407,-0.016,2.0546,-0.038895,-0.018136,-2.3894
5.706,0.047302,0.002136,4.444,0.034652,-0.014474,4.4441,-0.01265,-0.01661,0.0001
5.803,0.075073,0.004883,6.861,0.034652,-0.014474,4.4441,-0.040421,-0.019357,-2.4169
5.809,0.075073,0.004883,6.861,0.062423,-0.011728,6.8611,-0.01265,-0.016611,0.0002
5.931,0.102844,0.008545,8.7506,0.062423,-0.011728,6.8611,-0.040421,-0.020273,-1.8895
5.935,0.102844,0.008545,8.7506,0.090194,-0.008065,8.7507,-0.01265,-0.01661,0.0001
6.009,0.13031,0.012817,10.0909,0.090194,-0.008065,8.7507,-0.040116,-0.020882,-1.3402
6.012,0.13031,0.012817,10.0909,0.11766,-0.003793,10.091,-0.01265,-0.01661,0.0001
6.11,0.158386,0.018616,11.2445,0.11766,-0.003793,10.091,-0.040726,-0.022409,-1.1535
6.115,0.158386,0.018616,11.2445,0.145736,0.002005,11.2446,-0.01265,-0.016611,0.0001
6.213,0.185852,0.024414,11.7773,0.145736,0.002005,11.2446,-0.040116,-0.022409,-0.5327
6.218,0.185852,0.024414,11.7773,0.173201,0.007804,11.7775,-0.012651,-0.01661,0.0002
6.311,0.213318,0.030518,12.063,0.173201,0.007804,11.7775,-0.040117,-0.022714,-0.2855
6.315,0.213318,0.030518,12.063,0.200667,0.013907,12.0631,-0.012651,-0.016611,0.0001
6.414,0.241089,0.036621,12.1234,0.200667,0.013907,12.0631,-0.040422,-0.022714,-0.0603
6.419,0.241089,0.036621,12.1234,0.228438,0.020011,12.1236,-0.012651,-0.01661,0.0002
6.516,0.26886,0.042725,11.9256,0.228438,0.020011,12.1236,-0.040422,-0.022714,0.1979
6.527,0.26886,0.042725,11.9256,0.256209,0.026115,11.9258,-0.012651,-0.01661,0.0001
6.616,0.296326,0.048828,11.7169,0.256209,0.026115,11.9258,-0.040117,-0.022713,0.2089
6.624,0.296326,0.048828,11.7169,0.283675,0.032218,11.717,-0.012651,-0.01661,0.0001
6.717,0.323486,0.054932,11.6675,0.283675,0.032218,11.717,-0.039811,-0.022714,0.0496
6.723,0.323486,0.054932,11.6675,0.310836,0.038322,11.6676,-0.01265,-0.01661,0.0001
6.823,0.350647,0.06073,11.6125,0.310836,0.038322,11.6676,-0.039811,-0.022408,0.0551
6.83,0.350647,0.06073,11.6125,0.337996,0.04412,11.6127,-0.012651,-0.01661,0.0001
6.922,0.378113,0.066833,11.5576,0.337996,0.04412,11.6127,-0.040117,-0.022713,0.055
6.925,0.378113,0.066833,11.5576,0.365462,0.050224,11.5578,-0.012651,-0.016609,0.0002
7.028,0.405579,0.072937,11.3379,0.365462,0.050224,11.5578,-0.040117,-0.022713,0.2199
7.033,0.405579,0.072937,11.3379,0.388245,0.057334,10.9062,-0.017334,-0.015603,-0.4317
7.124,0.433655,0.079041,11.1896,0.388245,0.057334,10.9062,-0.04541,-0.021707,-0.2834
7.128,0.433655,0.079041,11.1896,0.416366,0.063226,10.7579,-0.017289,-0.015815,-0.4317
7.23,0.461426,0.084839,11.0138,0.416366,0.063226,10.7579,-0.04506,-0.021613,-0.2559
7.233,0.461426,0.084839,11.0138,0.44418,0.068815,10.5821,-0.017246,-0.016024,-0.4317
7.327,0.489197,0.090637,10.9149,0.44418,0.068815,10.5821,-0.045017,-0.021822,-0.3328
7.331,0.489197,0.090637,10.9149,0.471994,0.074404,10.4832,-0.017203,-0.016233,-0.4317
7.428,0.516968,0.09613,10.7996,0.471994,0.074404,10.4832,-0.044974,-0.021726,-0.3164
7.432,0.516968,0.09613,10.7996,0.499806,0.079687,10.3678,-0.017162,-0.016443,-0.4317
7.535,0.544434,0.101318,10.86,0.499806,0.079687,10.3678,-0.044628,-0.021631,-0.4921
7.54,0.544434,0.101318,10.86,0.52731,0.084668,10.4283,-0.017124,-0.01665,-0.4317
7.636,0.571289,0.107117,10.8545,0.52731,0.084668,10.4283,-0.043979,-0.022449,-0.4262
7.641,0.571289,0.107117,10.8545,0.554208,0.090264,10.4228,-0.017081,-0.016853,-0.4317
7.736,0.59845,0.112915,10.9039,0.554208,0.090264,10.4228,-0.044242,-0.022651,-0.4811
7.743,0.59845,0.112915,10.9039,0.581412,0.095858,10.4722,-0.017038,-0.017057,-0.4317
7.837,0.62561,0.118713,11.0852,0.581412,0.095858,10.4722,-0.044198,-0.022855,-0.613
7.853,0.62561,0.118713,11.0852,0.608615,0.101451,10.6535,-0.016995,-0.017262,-0.4317
7.938,0.652771,0.124817,11.1236,0.608615,0.101451,10.6535,-0.044156,-0.023366,-0.4702
7.943,0.652771,0.124817,11.1236,0.635821,0.10735,10.692,-0.01695,-0.017467,-0.4317
8.045,0.679932,0.130615,11.2445,0.635821,0.10735,10.692,-0.044111,-0.023265,-0.5525
8.056,0.679932,0.130615,11.2445,0.663025,0.112943,10.8128,-0.016907,-0.017672,-0.4317
8.149,0.707092,0.136414,11.4148,0.663025,0.112943,10.8128,-0.044067,-0.023471,-0.602
8.162,0.707092,0.136414,11.4148,0.690228,0.118537,10.9831,-0.016864,-0.017877,-0.4317
8.246,0.733948,0.142517,11.4038,0.690228,0.118537,10.9831,-0.04372,-0.02398,-0.4207
8.249,0.733948,0.142517,11.4038,0.717129,0.124438,10.9721,-0.016819,-0.018079,-0.4317
8.342,0.760803,0.148621,11.629,0.717129,0.124438,10.9721,-0.043674,-0.024183,-0.6569
8.36,0.760803,0.148621,11.629,0.74403,0.130339,11.1973,-0.016773,-0.018282,-0.4317
8.451,0.788269,0.155029,11.7883,0.74403,0.130339,11.1973,-0.044239,-0.02469,-0.591
8.455,0.788269,0.155029,11.7883,0.771543,0.13654,11.3566,-0.016726,-0.018489,-0.4317
8.553,0.81543,0.161133,11.8817,0.771543,0.13654,11.3566,-0.043887,-0.024593,-0.5251
8.556,0.81543,0.161133,11.8817,0.798749,0.142439,11.45,-0.016681,-0.018694,-0.4317
8.662,0.842285,0.167542,11.9037,0.798749,0.142439,11.45,-0.043536,-0.025103,-0.4537
8.671,0.842285,0.167542,11.9037,0.825652,0.148645,11.472,-0.016633,-0.018897,-0.4317
8.76,0.869446,0.17395,11.8927,0.825652,0.148645,11.472,-0.043794,-0.025305,-0.4207
8.763,0.869446,0.17395,11.8927,0.85286,0.154849,11.461,-0.016586,-0.019101,-0.4317
8.862,0.896301,0.180054,11.7444,0.85286,0.154849,11.461,-0.043441,-0.025205,-0.2834
8.867,0.896301,0.180054,11.7444,0.879761,0.16075,11.3127,-0.01654,-0.019304,-0.4317
8.956,0.923767,0.185852,11.607,0.879761,0.16075,11.3127,-0.044006,-0.025102,-0.2944
8.967,0.923767,0.185852,11.607,0.90727,0.166341,11.1753,-0.016497,-0.019511,-0.4317
9.059,0.950928,0.19165,11.5466,0.90727,0.166341,11.1753,-0.043658,-0.025309,-0.3713
9.068,0.950928,0.19165,11.5466,0.934473,0.171935,11.1149,-0.016455,-0.019715,-0.4317
9.162,0.978394,0.197754,11.3708,0.934473,0.171935,11.1149,-0.043921,-0.025819,-0.2559
9.172,0.978394,0.197754,11.3708,0.961984,0.177831,10.9391,-0.01641,-0.019923,-0.4317
9.261,1.005859,0.203552,11.1896,0.961984,0.177831,10.9391,-0.043875,-0.025721,-0.2504
9.29,1.005859,0.203552,11.1896,0.989493,0.183423,10.7579,-0.016366,-0.020129,-0.4317
9.358,1.03363,0.209351,10.9259,0.989493,0.183423,10.7579,-0.044137,-0.025928,-0.168
9.374,1.03363,0.209351,10.9259,1.017307,0.189012,10.4942,-0.016323,-0.020339,-0.4317
9.461,1.061096,0.214844,10.6512,1.017307,0.189012,10.4942,-0.043789,-0.025832,-0.1571
9.487,1.061096,0.214844,10.6512,1.044813,0.194298,10.2195,-0.016283,-0.020546,-0.4317
9.563,1.089783,0.220642,10.415,1.044813,0.194298,10.2195,-0.04497,-0.026344,-0.1955
9.568,1.089783,0.220642,10.415,1.073543,0.19988,9.9833,-0.01624,-0.020762,-0.4317
9.684,1.118469,0.22583,10.3876,1.073543,0.19988,9.9833,-0.044926,-0.02595,-0.4042
9.695,1.118469,0.22583,10.3876,1.102267,0.204851,9.9559,-0.016202,-0.020979,-0.4317
9.773,1.145935,0.231323,10.2392,1.102267,0.204851,9.9559,-0.043668,-0.026472,-0.2834
9.787,1.145935,0.231323,10.2392,1.129774,0.210137,9.8075,-0.016161,-0.021186,-0.4317
9.87,1.17157,0.236511,10.3436,1.129774,0.210137,9.8075,-0.041796,-0.026374,-0.5361
9.875,1.17157,0.236511,10.3436,1.155447,0.215132,9.9119,-0.016123,-0.021379,-0.4317
9.972,1.195374,0.241394,10.5084,1.155447,0.215132,9.9119,-0.039927,-0.026262,-0.5965
9.989,1.195374,0.241394,10.5084,1.179287,0.219835,10.0767,-0.016087,-0.021559,-0.4317
10.073,1.215515,0.245972,10.1294,1.179287,0.219835,10.0767,-0.036228,-0.026137,-0.0527
10.077,1.215515,0.245972,10.1294,1.199462,0.224261,9.6977,-0.016053,-0.021711,-0.4317
10.172,1.231689,0.248108,9.8273,1.199462,0.224261,9.6977,-0.032227,-0.023847,-0.1296
10.177,1.231689,0.248108,9.8273,1.202418,0.233231,9.2944,-0.029271,-0.014877,-0.5329
10.273,1.245117,0.250244,9.6295,1.202418,0.233231,9.2944,-0.042699,-0.017013,-0.3351
10.281,1.245117,0.250244,9.6295,1.215865,0.235243,9.0966,-0.029252,-0.015001,-0.5329
10.375,1.260376,0.252686,11.2775,1.215865,0.235243,9.0966,-0.044511,-0.017443,-2.1808
10.381,1.260376,0.252686,11.2775,1.231146,0.237542,10.7446,-0.02923,-0.015144,-0.5328
10.477,1.283264,0.258789,15.7104,1.231146,0.237542,10.7446,-0.052118,-0.021247,-4.9658
10.486,1.283264,0.258789,15.7104,1.25409,0.243432,15.1776,-0.029174,-0.015357,-0.5328
10.578,1.307678,0.267334,20.6268,1.25409,0.243432,15.1776,-0.053588,-0.023902,-5.4492
10.581,1.307678,0.267334,20.6268,1.278583,0.25175,20.094,-0.029095,-0.015584,-0.5328
10.681,1.332092,0.27832,25.5816,1.278583,0.25175,20.094,-0.053509,-0.02657,-5.4877
10.683,1.332092,0.27832,25.5816,1.303098,0.262509,25.0488,-0.028994,-0.015811,-0.5328
10.782,1.35498,0.290833,30.7782,1.303098,0.262509,25.0488,-0.051882,-0.028324,-5.7294
10.787,1.35498,0.290833,30.7782,1.326101,0.274808,30.2453,-0.028879,-0.016025,-0.5329
10.884,1.376648,0.305786,36.0791,1.326101,0.274808,30.2453,-0.050547,-0.030978,-5.8338
10.894,1.376648,0.305786,36.0791,1.347907,0.289559,35.5462,-0.028741,-0.016227,-0.5329
10.985,1.397705,0.322876,40.4242,1.347907,0.289559,35.5462,-0.049798,-0.033317,-4.878
10.988,1.397705,0.322876,40.4242,1.369122,0.306452,39.8913,-0.028583,-0.016424,-0.5329
11.089,1.417542,0.341797,43.6816,1.369122,0.306452,39.8913,-0.04842,-0.035345,-3.7903
11.104,1.417542,0.341797,43.6816,1.389134,0.325188,43.1488,-0.028408,-0.016609,-0.5328
11.188,1.436462,0.361633,45.78,1.389134,0.325188,43.1488,-0.047328,-0.036445,-2.6312
11.193,1.436462,0.361633,45.78,1.408238,0.344847,45.2471,-0.028224,-0.016786,-0.5329
11.293,1.455078,0.382385,47.0983,1.408238,0.344847,45.2471,-0.04684,-0.037538,-1.8512
11.321,1.455078,0.382385,47.0983,1.427046,0.365425,46.5655,-0.028032,-0.01696,-0.5329
11.392,1.473389,0.403137,47.9773,1.427046,0.365425,46.5655,-0.046343,-0.037712,-1.4118
11.395,1.473389,0.403137,47.9773,1.445549,0.386006,47.4444,-0.02784,-0.017131,-0.5329
11.494,1.491394,0.424194,48.4826,1.445549,0.386006,47.4444,-0.045845,-0.038188,-1.0382
11.498,1.491394,0.424194,48.4826,1.463749,0.406895,47.9497,-0.027645,-0.017299,-0.5329
11.595,1.509399,0.445862,48.576,1.463749,0.406895,47.9497,-0.04565,-0.038967,-0.6263
11.598,1.509399,0.445862,48.576,1.481955,0.428394,48.0431,-0.027444,-0.017468,-0.5329
11.697,1.527405,0.466614,48.5266,1.481955,0.428394,48.0431,-0.04545,-0.03822,-0.4834
11.7,1.527405,0.466614,48.5266,1.500153,0.448978,47.9937,-0.027252,-0.017636,-0.5329
11.801,1.545105,0.487671,48.3178,1.500153,0.448978,47.9937,-0.044952,-0.038693,-0.3241
11.805,1.545105,0.487671,48.3178,1.518048,0.469869,47.785,-0.027057,-0.017802,-0.5329
11.899,1.562805,0.508118,48.0816,1.518048,0.469869,47.785,-0.044757,-0.038249,-0.2967
11.902,1.562805,0.508118,48.0816,1.535938,0.490151,47.5487,-0.026867,-0.017967,-0.5329
12.0,1.580811,0.529175,47.8399,1.535938,0.490151,47.5487,-0.044873,-0.039024,-0.2912
12.059,1.580811,0.529175,47.8399,1.554138,0.511039,47.3071,-0.026673,-0.018136,-0.5329
12.102,1.598511,0.549622,47.5048,1.554138,0.511039,47.3071,-0.044373,-0.038583,-0.1978
12.106,1.598511,0.549622,47.5048,1.572028,0.531321,46.972,-0.026483,-0.018301,-0.5328
12.204,1.616821,0.570984,47.2137,1.572028,0.531321,46.972,-0.044793,-0.039663,-0.2417
12.212,1.616821,0.570984,47.2137,1.590536,0.552512,46.6808,-0.026285,-0.018472,-0.5329
12.307,1.634827,0.591431,46.9555,1.590536,0.552512,46.6808,-0.044291,-0.038919,-0.2747
12.31,1.634827,0.591431,46.9555,1.608731,0.57279,46.4226,-0.026096,-0.018641,-0.5329
12.408,1.653442,0.611877,46.7303,1.608731,0.57279,46.4226,-0.044711,-0.039087,-0.3077
12.413,1.653442,0.611877,46.7303,1.627536,0.593063,46.1975,-0.025906,-0.018814,-0.5328
12.509,1.672363,0.632935,46.4282,1.627536,0.593063,46.1975,-0.044827,-0.039872,-0.2307
12.513,1.672363,0.632935,46.4282,1.646652,0.613943,45.8953,-0.025711,-0.018992,-0.5329
12.612,1.690979,0.653076,46.2579,1.646652,0.613943,45.8953,-0.044327,-0.039133,-0.3626
12.652,1.690979,0.653076,46.2579,1.665454,0.633911,45.725,-0.025525,-0.019165,-0.5329
12.713,1.709595,0.673218,46.0437,1.665454,0.633911,45.725,-0.044141,-0.039307,-0.3187
12.716,1.709595,0.673218,46.0437,1.684257,0.653878,45.5108,-0.025338,-0.01934,-0.5329
12.814,1.728516,0.693054,45.9063,1.684257,0.653878,45.5108,-0.044259,-0.039176,-0.3956
12.817,1.728516,0.693054,45.9063,1.703361,0.673538,45.3734,-0.025155,-0.019516,-0.5329
12.917,1.747131,0.713196,45.78,1.703361,0.673538,45.3734,-0.04377,-0.039658,-0.4065
12.921,1.747131,0.713196,45.78,1.722163,0.693506,45.2471,-0.024968,-0.01969,-0.5329
13.022,1.765747,0.733337,45.747,1.722163,0.693506,45.2471,-0.043584,-0.039831,-0.4999
13.025,1.765747,0.733337,45.747,1.740966,0.713473,45.2142,-0.024781,-0.019864,-0.5329
13.119,1.784668,0.753479,45.769,1.740966,0.713473,45.2142,-0.043702,-0.040006,-0.5548
13.126,1.784668,0.753479,45.769,1.760073,0.733438,45.2362,-0.024595,-0.020041,-0.5328
13.22,1.803894,0.773621,45.8844,1.760073,0.733438,45.2362,-0.043821,-0.040183,-0.6482
13.234,1.803894,0.773621,45.8844,1.779845,0.767811,45.6819,-0.024049,-0.00581,-0.2025
13.323,1.82251,0.793152,45.8514,1.779845,0.767811,45.6819,-0.042665,-0.025341,-0.1695
13.325,1.82251,0.793152,45.8514,1.798529,0.787276,45.6489,-0.023981,-0.005876,-0.2025
13.424,1.841736,0.813599,45.8899,1.798529,0.787276,45.6489,-0.043207,-0.026323,-0.2409
13.427,1.841736,0.813599,45.8899,1.817828,0.807655,45.6874,-0.023908,-0.005944,-0.2025
13.526,1.860657,0.83313,45.736,1.817828,0.807655,45.6874,-0.042829,-0.025475,-0.0487
13.53,1.860657,0.83313,45.736,1.836817,0.827119,45.5335,-0.02384,-0.006011,-0.2025
13.63,1.879272,0.853271,45.4779,1.836817,0.827119,45.5335,-0.042455,-0.026152,0.0557
13.633,1.879272,0.853271,45.4779,1.855504,0.847195,45.2754,-0.023768,-0.006076,-0.2025
13.729,1.898193,0.873718,45.2746,1.855504,0.847195,45.2754,-0.042689,-0.026523,0.0007
13.733,1.898193,0.873718,45.2746,1.874497,0.867574,45.0721,-0.023696,-0.006144,-0.2025
13.832,1.917114,0.89386,45.0384,1.874497,0.867574,45.0721,-0.042617,-0.026286,0.0337
13.847,1.917114,0.89386,45.0384,1.893489,0.887649,44.836,-0.023625,-0.006211,-0.2025
13.931,1.93634,0.914001,44.9395,1.893489,0.887649,44.836,-0.042851,-0.026352,-0.1036
13.937,1.93634,0.914001,44.9395,1.912786,0.907723,44.7371,-0.023554,-0.006278,-0.2025
