elapsed_s,odom_x,odom_y,odom_h_deg,map_x,map_y,map_h_deg,delta_x,delta_y,delta_h_deg
3.541,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
3.632,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
3.641,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
3.759,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
3.761,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
3.841,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
3.848,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
3.951,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
3.954,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
4.036,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
4.041,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
4.153,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
4.161,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
4.23,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
4.258,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
4.332,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
4.348,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
4.433,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
4.437,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
4.536,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
4.557,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
4.639,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
4.642,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
4.737,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
4.741,0.0,0.0,0.0,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.163
4.84,0.0,0.0,0.0055,-0.007128,-0.012728,-0.163,-0.007128,-0.012728,-0.1685
4.86,0.0,0.0,0.0055,-0.007128,-0.012728,-0.1575,-0.007128,-0.012728,-0.163
4.945,0.0,0.0,0.0055,-0.007128,-0.012728,-0.1575,-0.007128,-0.012728,-0.163
4.949,0.0,0.0,0.0055,-0.007128,-0.012728,-0.1575,-0.007128,-0.012728,-0.163
5.043,0.0,0.0,0.0055,-0.007128,-0.012728,-0.1575,-0.007128,-0.012728,-0.163
5.047,0.0,0.0,0.0055,-0.007128,-0.012728,-0.1575,-0.007128,-0.012728,-0.163
5.144,0.0,0.0,0.0055,-0.007128,-0.012728,-0.1575,-0.007128,-0.012728,-0.163
5.148,0.0,0.0,0.0055,-0.007128,-0.012728,-0.1575,-0.007128,-0.012728,-0.163
5.246,0.0,0.0,0.0055,-0.007128,-0.012728,-0.1575,-0.007128,-0.012728,-0.163
5.288,0.0,0.0,0.0055,-0.007128,-0.012728,-0.1575,-0.007128,-0.012728,-0.163
5.349,0.0,0.0,0.0,-0.007128,-0.012728,-0.1575,-0.007128,-0.012728,-0.1575
5.352,0.0,0.0,0.0,-0.010413,-0.016743,-0.0765,-0.010413,-0.016743,-0.0765
5.452,0.0,0.0,0.0055,-0.010413,-0.016743,-0.0765,-0.010413,-0.016743,-0.082
5.455,0.0,0.0,0.0055,-0.010413,-0.016743,-0.071,-0.010413,-0.016743,-0.0765
5.551,0.0,0.0,0.0,-0.010413,-0.016743,-0.071,-0.010413,-0.016743,-0.071
5.554,0.0,0.0,0.0,-0.010413,-0.016743,-0.0765,-0.010413,-0.016743,-0.0765
5.651,0.0,0.0,0.0,-0.010413,-0.016743,-0.0765,-0.010413,-0.016743,-0.0765
5.654,0.0,0.0,0.0,-0.010413,-0.016743,-0.0765,-0.010413,-0.016743,-0.0765
5.754,0.0,0.0,0.0,-0.010413,-0.016743,-0.0765,-0.010413,-0.016743,-0.0765
5.758,0.0,0.0,0.0,-0.010413,-0.016743,-0.0765,-0.010413,-0.016743,-0.0765
5.856,0.0,0.0,0.0,-0.010413,-0.016743,-0.0765,-0.010413,-0.016743,-0.0765
5.86,0.0,0.0,0.0,-0.010413,-0.016743,-0.0765,-0.010413,-0.016743,-0.0765
5.957,0.0,0.0,0.0,-0.010413,-0.016743,-0.0765,-0.010413,-0.016743,-0.0765
5.962,0.0,0.0,0.0,-0.010413,-0.016743,-0.0765,-0.010413,-0.016743,-0.0765
6.059,0.0,0.0,0.0,-0.010413,-0.016743,-0.0765,-0.010413,-0.016743,-0.0765
6.062,0.0,0.0,0.0,-0.010413,-0.016743,-0.0765,-0.010413,-0.016743,-0.0765
6.16,0.0,0.0,-0.0385,-0.010413,-0.016743,-0.0765,-0.010413,-0.016743,-0.0381
6.163,0.0,0.0,-0.0385,-0.010413,-0.016743,-0.115,-0.010413,-0.016743,-0.0765
6.262,0.015564,0.0,0.0604,-0.010413,-0.016743,-0.115,-0.025977,-0.016743,-0.1754
6.27,0.015564,0.0,0.0604,0.00515,-0.016763,-0.0161,-0.010414,-0.016763,-0.0765
6.363,0.041199,0.0,0.1208,0.00515,-0.016763,-0.0161,-0.036049,-0.016763,-0.1369
6.366,0.041199,0.0,0.1208,0.030785,-0.016798,0.0443,-0.010414,-0.016798,-0.0766
6.464,0.068359,0.000305,0.4779,0.030785,-0.016798,0.0443,-0.037574,-0.017103,-0.4336
6.467,0.068359,0.000305,0.4779,0.057946,-0.016529,0.4014,-0.010413,-0.016834,-0.0765
6.569,0.09613,0.00061,0.8624,0.057946,-0.016529,0.4014,-0.038184,-0.017139,-0.4611
6.572,0.09613,0.00061,0.8624,0.085718,-0.016261,0.7859,-0.010412,-0.016871,-0.0766
6.668,0.124512,0.000916,1.0931,0.085718,-0.016261,0.7859,-0.038794,-0.017177,-0.3073
6.701,0.124512,0.000916,1.0931,0.114099,-0.015993,1.0166,-0.010413,-0.016909,-0.0765
6.772,0.153198,0.001221,1.1645,0.114099,-0.015993,1.0166,-0.039099,-0.017214,-0.148
6.78,0.153198,0.001221,1.1645,0.142786,-0.015726,1.088,-0.010412,-0.016947,-0.0766
6.871,0.18158,0.001831,1.1426,0.142786,-0.015726,1.088,-0.038794,-0.017557,-0.0546
6.873,0.18158,0.001831,1.1426,0.171168,-0.015154,1.066,-0.010412,-0.016985,-0.0765
6.972,0.209656,0.002441,1.0657,0.171168,-0.015154,1.066,-0.038488,-0.017595,0.0004
6.975,0.209656,0.002441,1.0657,0.199245,-0.014581,0.9892,-0.010411,-0.017022,-0.0765
7.078,0.238037,0.003357,1.0052,0.199245,-0.014581,0.9892,-0.038792,-0.017938,-0.0161
7.086,0.238037,0.003357,1.0052,0.227628,-0.013704,0.9287,-0.010409,-0.017061,-0.0765
7.177,0.267334,0.003967,0.8569,0.227628,-0.013704,0.9287,-0.039706,-0.017671,0.0718
7.182,0.267334,0.003967,0.8569,0.256926,-0.013132,0.7804,-0.010408,-0.017099,-0.0766
7.28,0.295715,0.004272,0.6372,0.256926,-0.013132,0.7804,-0.038789,-0.017404,0.1432
7.283,0.295715,0.004272,0.6372,0.285307,-0.012865,0.5607,-0.010408,-0.017137,-0.0765
7.38,0.323792,0.004578,0.4504,0.285307,-0.012865,0.5607,-0.038485,-0.017443,0.1103
7.383,0.323792,0.004578,0.4504,0.313384,-0.012597,0.3739,-0.010408,-0.017175,-0.0765
7.481,0.352478,0.004883,0.3186,0.313384,-0.012597,0.3739,-0.039094,-0.01748,0.0553
7.486,0.352478,0.004883,0.3186,0.342071,-0.012331,0.2421,-0.010407,-0.017214,-0.0765
7.59,0.38147,0.004578,0.3406,0.342071,-0.012331,0.2421,-0.039399,-0.016909,-0.0985
7.631,0.38147,0.004578,0.3406,0.371062,-0.012674,0.264,-0.010408,-0.017252,-0.0766
7.685,0.409851,0.004578,0.3021,0.371062,-0.012674,0.264,-0.038789,-0.017252,-0.0381
7.688,0.409851,0.004578,0.3021,0.399443,-0.012712,0.2256,-0.010408,-0.01729,-0.0766
7.79,0.438843,0.004578,0.1923,0.399443,-0.012712,0.2256,-0.0394,-0.01729,0.0333
7.807,0.438843,0.004578,0.1923,0.428435,-0.012751,0.1157,-0.010408,-0.017329,-0.0765
7.89,0.467529,0.004578,0.0934,0.428435,-0.012751,0.1157,-0.039094,-0.017329,0.0224
7.903,0.467529,0.004578,0.0934,0.457121,-0.012789,0.0168,-0.010408,-0.017367,-0.0765
7.99,0.496216,0.004578,-0.0604,0.457121,-0.012789,0.0168,-0.039095,-0.017367,0.0773
7.993,0.496216,0.004578,-0.0604,0.485808,-0.012828,-0.1369,-0.010408,-0.017406,-0.0765
8.093,0.524597,0.004272,-0.2197,0.485808,-0.012828,-0.1369,-0.038789,-0.0171,0.0828
8.096,0.524597,0.004272,-0.2197,0.514189,-0.013171,-0.2963,-0.010408,-0.017443,-0.0766
8.192,0.553284,0.004272,-0.2802,0.514189,-0.013171,-0.2963,-0.039095,-0.017443,-0.0161
8.195,0.553284,0.004272,-0.2802,0.542875,-0.013209,-0.3567,-0.010409,-0.017481,-0.0765
8.294,0.581665,0.003662,-0.2856,0.542875,-0.013209,-0.3567,-0.03879,-0.016871,-0.071
8.299,0.581665,0.003662,-0.2856,0.571256,-0.013857,-0.3622,-0.010409,-0.017519,-0.0765
8.396,0.610352,0.003662,-0.1868,0.571256,-0.013857,-0.3622,-0.039096,-0.017519,-0.1754
8.403,0.610352,0.003662,-0.1868,0.599942,-0.013896,-0.2633,-0.01041,-0.017558,-0.0766
8.5,0.638733,0.003357,-0.0439,0.599942,-0.013896,-0.2633,-0.038791,-0.017253,-0.2194
8.504,0.638733,0.003357,-0.0439,0.622444,-0.004734,-0.1255,-0.016289,-0.008091,-0.0815
8.601,0.667114,0.003357,0.0604,0.622444,-0.004734,-0.1255,-0.04467,-0.008091,-0.1859
8.606,0.667114,0.003357,0.0604,0.650825,-0.004775,-0.0211,-0.016289,-0.008132,-0.0815
8.701,0.695496,0.003357,0.0275,0.650825,-0.004775,-0.0211,-0.044671,-0.008132,-0.0486
8.711,0.695496,0.003357,0.0275,0.679206,-0.004815,-0.0541,-0.01629,-0.008172,-0.0816
8.802,0.723877,0.003052,0.0055,0.679206,-0.004815,-0.0541,-0.044671,-0.007867,-0.0596
8.807,0.723877,0.003052,0.0055,0.707587,-0.005161,-0.076,-0.01629,-0.008213,-0.0815
8.905,0.752258,0.003052,-0.033,0.707587,-0.005161,-0.076,-0.044671,-0.008213,-0.0431
8.916,0.752258,0.003052,-0.033,0.735968,-0.005201,-0.1145,-0.01629,-0.008253,-0.0815
9.007,0.78064,0.002441,-0.1923,0.735968,-0.005201,-0.1145,-0.044672,-0.007642,0.0778
9.011,0.78064,0.002441,-0.1923,0.764349,-0.005852,-0.2738,-0.016291,-0.008293,-0.0816
9.106,0.809326,0.002136,-0.0439,0.764349,-0.005852,-0.2738,-0.044977,-0.007988,-0.2299
9.112,0.809326,0.002136,-0.0439,0.793035,-0.006198,-0.1255,-0.016291,-0.008334,-0.0815
9.211,0.837708,0.001831,0.1868,0.793035,-0.006198,-0.1255,-0.044673,-0.008029,-0.3122
9.218,0.837708,0.001831,0.1868,0.821416,-0.006543,0.1053,-0.016292,-0.008374,-0.0815
9.31,0.867004,0.001831,0.368,0.821416,-0.006543,0.1053,-0.045588,-0.008374,-0.2628
9.315,0.867004,0.001831,0.368,0.850713,-0.006585,0.2865,-0.016291,-0.008416,-0.0816
9.416,0.895691,0.001831,0.5109,0.850713,-0.006585,0.2865,-0.044978,-0.008416,-0.2244
9.422,0.895691,0.001831,0.5109,0.879399,-0.006626,0.4293,-0.016292,-0.008457,-0.0815
9.514,0.924377,0.001831,0.3516,0.879399,-0.006626,0.4293,-0.044978,-0.008457,0.0778
9.517,0.924377,0.001831,0.3516,0.908086,-0.006667,0.27,-0.016291,-0.008498,-0.0815
9.615,0.952759,0.001831,0.1868,0.908086,-0.006667,0.27,-0.044673,-0.008498,0.0833
9.618,0.952759,0.001831,0.1868,0.936467,-0.006707,0.1053,-0.016292,-0.008538,-0.0815
9.719,0.981445,0.001526,-0.0275,0.936467,-0.006707,0.1053,-0.044978,-0.008233,0.1327
9.73,0.981445,0.001526,-0.0275,0.965153,-0.007053,-0.109,-0.016292,-0.008579,-0.0815
9.818,1.010132,0.001221,-0.1593,0.965153,-0.007053,-0.109,-0.044979,-0.008274,0.0503
9.822,1.010132,0.001221,-0.1593,0.993839,-0.007399,-0.2408,-0.016293,-0.00862,-0.0815
9.92,1.039124,0.000916,-0.2252,0.993839,-0.007399,-0.2408,-0.045285,-0.008315,-0.0156
9.925,1.039124,0.000916,-0.2252,1.02283,-0.007745,-0.3068,-0.016294,-0.008661,-0.0815
10.021,1.06781,0.000916,-0.1044,1.02283,-0.007745,-0.3068,-0.04498,-0.008661,-0.2024
10.028,1.06781,0.000916,-0.1044,1.051517,-0.007786,-0.1859,-0.016293,-0.008702,-0.0816
10.125,1.096497,0.00061,-0.033,1.051517,-0.007786,-0.1859,-0.04498,-0.008396,-0.153
10.129,1.096497,0.00061,-0.033,1.080203,-0.008132,-0.1145,-0.016294,-0.008742,-0.0815
10.23,1.126099,0.00061,-0.0494,1.080203,-0.008132,-0.1145,-0.045896,-0.008742,-0.065
10.234,1.126099,0.00061,-0.0494,1.109805,-0.008174,-0.131,-0.016294,-0.008784,-0.0815
10.327,1.154785,0.00061,-0.1648,1.109805,-0.008174,-0.131,-0.04498,-0.008784,0.0338
10.341,1.154785,0.00061,-0.1648,1.138491,-0.008215,-0.2463,-0.016294,-0.008825,-0.0815
10.429,1.183777,0.000305,-0.3406,1.138491,-0.008215,-0.2463,-0.045286,-0.00852,0.0943
10.435,1.183777,0.000305,-0.3406,1.167483,-0.008562,-0.4221,-0.016294,-0.008867,-0.0815
10.537,1.212769,0.0,-0.4504,1.167483,-0.008562,-0.4221,-0.045286,-0.008562,0.0283
10.555,1.212769,0.0,-0.4504,1.196474,-0.008908,-0.532,-0.016295,-0.008908,-0.0816
10.631,1.241455,-0.00061,-0.4944,1.196474,-0.008908,-0.532,-0.044981,-0.008298,-0.0376
10.635,1.241455,-0.00061,-0.4944,1.22516,-0.009559,-0.5759,-0.016295,-0.008949,-0.0816
10.733,1.270142,-0.001221,-0.5219,1.22516,-0.009559,-0.5759,-0.044982,-0.008338,-0.0541
10.738,1.270142,-0.001221,-0.5219,1.253845,-0.01021,-0.6034,-0.016297,-0.008989,-0.0815
10.835,1.298828,-0.001526,-0.3406,1.253845,-0.01021,-0.6034,-0.044983,-0.008684,-0.2628
10.839,1.298828,-0.001526,-0.3406,1.282531,-0.010556,-0.4221,-0.016297,-0.00903,-0.0815
10.936,1.327209,-0.001831,-0.1648,1.282531,-0.010556,-0.4221,-0.044678,-0.008725,-0.2573
10.94,1.327209,-0.001831,-0.1648,1.310912,-0.010902,-0.2463,-0.016297,-0.009071,-0.0815
11.038,1.355591,-0.002136,-0.022,1.310912,-0.010902,-0.2463,-0.044679,-0.008766,-0.2243
11.045,1.355591,-0.002136,-0.022,1.339293,-0.011248,-0.1035,-0.016298,-0.009112,-0.0816
11.139,1.384277,-0.002136,0.0769,1.339293,-0.011248,-0.1035,-0.044984,-0.009112,-0.1804
11.142,1.384277,-0.002136,0.0769,1.36798,-0.011288,-0.0046,-0.016297,-0.009152,-0.0815
11.242,1.412964,-0.002441,-0.022,1.36798,-0.011288,-0.0046,-0.044984,-0.008847,0.0173
11.252,1.412964,-0.002441,-0.022,1.396666,-0.011634,-0.1035,-0.016298,-0.009193,-0.0816
11.342,1.441345,-0.003052,-0.0494,1.396666,-0.011634,-0.1035,-0.044679,-0.008582,-0.0541
11.348,1.441345,-0.003052,-0.0494,1.425046,-0.012285,-0.131,-0.016299,-0.009233,-0.0815
11.446,1.470032,-0.003357,-0.0934,1.425046,-0.012285,-0.131,-0.044986,-0.008928,-0.0376
11.45,1.470032,-0.003357,-0.0934,1.453732,-0.012631,-0.1749,-0.0163,-0.009274,-0.0815
11.547,1.498413,-0.003662,-0.1154,1.453732,-0.012631,-0.1749,-0.044681,-0.008969,-0.0596
11.557,1.498413,-0.003662,-0.1154,1.472413,-0.012137,-0.6422,-0.026,-0.008475,-0.5269
11.655,1.526489,-0.003662,-0.1483,1.472413,-0.012137,-0.6422,-0.054076,-0.008475,-0.4939
11.663,1.526489,-0.003662,-0.1483,1.500488,-0.012395,-0.6752,-0.026001,-0.008733,-0.5269
11.75,1.554871,-0.003967,-0.0604,1.500488,-0.012395,-0.6752,-0.054383,-0.008428,-0.6147
11.753,1.554871,-0.003967,-0.0604,1.528865,-0.012961,-0.5873,-0.026006,-0.008994,-0.5269
11.853,1.583252,-0.003967,0.0549,1.528865,-0.012961,-0.5873,-0.054387,-0.008994,-0.6422
11.87,1.583252,-0.003967,0.0549,1.557245,-0.013222,-0.4719,-0.026007,-0.009255,-0.5269
11.952,1.611328,-0.003967,0.2252,1.557245,-0.013222,-0.4719,-0.054083,-0.009255,-0.6972
11.957,1.611328,-0.003967,0.2252,1.58532,-0.013481,-0.3017,-0.026008,-0.009514,-0.5269
12.054,1.640015,-0.003967,0.4175,1.58532,-0.013481,-0.3017,-0.054695,-0.009514,-0.7191
12.059,1.640015,-0.003967,0.4175,1.614005,-0.013744,-0.1094,-0.02601,-0.009777,-0.5269
12.155,1.668396,-0.003967,0.6152,1.614005,-0.013744,-0.1094,-0.054391,-0.009777,-0.7246
12.159,1.668396,-0.003967,0.6152,1.642385,-0.014005,0.0884,-0.026011,-0.010038,-0.5269
12.257,1.696472,-0.003662,0.7965,1.642385,-0.014005,0.0884,-0.054087,-0.010343,-0.7082
12.263,1.696472,-0.003662,0.7965,1.670463,-0.013958,0.2696,-0.026009,-0.010296,-0.5269
12.36,1.725769,-0.003357,0.8569,1.670463,-0.013958,0.2696,-0.055306,-0.010601,-0.5873
12.367,1.725769,-0.003357,0.8569,1.699762,-0.013923,0.3301,-0.026007,-0.010566,-0.5269
12.46,1.75415,-0.002747,0.8459,1.699762,-0.013923,0.3301,-0.054388,-0.011176,-0.5159
12.465,1.75415,-0.002747,0.8459,1.728147,-0.013573,0.3191,-0.026003,-0.010826,-0.5269
12.562,1.782532,-0.002441,0.78,1.728147,-0.013573,0.3191,-0.054385,-0.011132,-0.4609
12.567,1.782532,-0.002441,0.78,1.75653,-0.013529,0.2532,-0.026002,-0.011088,-0.5268
12.664,1.810608,-0.002136,0.7251,1.75653,-0.013529,0.2532,-0.054078,-0.011393,-0.4719
12.673,1.810608,-0.002136,0.7251,1.784608,-0.013482,0.1982,-0.026,-0.011346,-0.5269
12.765,1.838989,-0.001831,0.6976,1.784608,-0.013482,0.1982,-0.054381,-0.011651,-0.4994
12.775,1.838989,-0.001831,0.6976,1.812991,-0.013438,0.1707,-0.025998,-0.011607,-0.5269
12.875,1.867371,-0.001831,0.8844,1.812991,-0.013438,0.1707,-0.05438,-0.011607,-0.7137
12.88,1.867371,-0.001831,0.8844,1.841371,-0.013699,0.3575,-0.026,-0.011868,-0.5269
12.968,1.895752,-0.001526,0.9338,1.841371,-0.013699,0.3575,-0.054381,-0.012173,-0.5763
12.972,1.895752,-0.001526,0.9338,1.869754,-0.013655,0.407,-0.025998,-0.012129,-0.5269
13.071,1.924133,-0.001221,1.0822,1.869754,-0.013655,0.407,-0.054379,-0.012434,-0.6752
13.076,1.924133,-0.001221,1.0822,1.898137,-0.01361,0.5553,-0.025996,-0.012389,-0.5268
13.172,1.952515,-0.00061,1.0217,1.898137,-0.01361,0.5553,-0.054378,-0.013,-0.4664
13.175,1.952515,-0.00061,1.0217,1.926523,-0.013261,0.4949,-0.025992,-0.012651,-0.5269
13.273,1.980896,-0.000305,0.9174,1.926523,-0.013261,0.4949,-0.054373,-0.012956,-0.4225
13.277,1.980896,-0.000305,0.9174,1.954906,-0.013217,0.3905,-0.02599,-0.012912,-0.5269
13.374,2.008972,0.0,0.7965,1.954906,-0.013217,0.3905,-0.054066,-0.013217,-0.406
13.379,2.008972,0.0,0.7965,1.982984,-0.01317,0.2696,-0.025988,-0.01317,-0.5269
13.476,2.037964,0.0,0.6976,1.982984,-0.01317,0.2696,-0.05498,-0.01317,-0.428
13.481,2.037964,0.0,0.6976,2.011974,-0.013437,0.1707,-0.02599,-0.013437,-0.5269
13.577,2.066345,0.0,0.8514,2.011974,-0.013437,0.1707,-0.054371,-0.013437,-0.6807
13.58,2.066345,0.0,0.8514,2.040354,-0.013697,0.3246,-0.025991,-0.013697,-0.5269
13.685,2.094727,0.000305,1.2085,2.040354,-0.013697,0.3246,-0.054373,-0.014002,-0.8839
13.692,2.094727,0.000305,1.2085,2.068737,-0.013653,0.6816,-0.02599,-0.013958,-0.5268
13.781,2.122498,0.00061,1.4282,2.068737,-0.013653,0.6816,-0.053761,-0.014263,-0.7466
13.784,2.122498,0.00061,1.4282,2.09651,-0.013603,0.9014,-0.025988,-0.014213,-0.5268
13.883,2.150574,0.001526,1.6974,2.09651,-0.013603,0.9014,-0.054064,-0.015129,-0.796
13.887,2.150574,0.001526,1.6974,2.124593,-0.012946,1.1705,-0.025981,-0.014472,-0.5269
13.985,2.178955,0.002136,1.8182,2.124593,-0.012946,1.1705,-0.054362,-0.015082,-0.6477
13.99,2.178955,0.002136,1.8182,2.152979,-0.012597,1.2914,-0.025976,-0.014733,-0.5268
14.085,2.207031,0.003052,1.9006,2.152979,-0.012597,1.2914,-0.054052,-0.015649,-0.6092
14.089,2.207031,0.003052,1.9006,2.181062,-0.01194,1.3738,-0.025969,-0.014992,-0.5269
14.216,2.234802,0.003967,1.8127,2.181062,-0.01194,1.3738,-0.05374,-0.015907,-0.439
14.224,2.234802,0.003967,1.8127,2.208841,-0.011279,1.2859,-0.025961,-0.015246,-0.5269
14.294,2.263184,0.004578,1.6425,2.208841,-0.011279,1.2859,-0.054343,-0.015857,-0.3566
14.297,2.263184,0.004578,1.6425,2.237226,-0.01093,1.1156,-0.025958,-0.015508,-0.5268
14.429,2.290955,0.005493,1.8457,2.237226,-0.01093,1.1156,-0.053729,-0.016423,-0.7301
14.438,2.290955,0.005493,1.8457,2.265005,-0.01027,1.3188,-0.02595,-0.015763,-0.5269
14.5,2.31781,0.006104,1.9116,2.265005,-0.01027,1.3188,-0.052805,-0.016374,-0.5928
14.503,2.31781,0.006104,1.9116,2.291865,-0.009907,1.3848,-0.025945,-0.016011,-0.5268
14.603,2.341614,0.006714,2.2357,2.291865,-0.009907,1.3848,-0.049749,-0.016621,-0.8509
14.617,2.341614,0.006714,2.2357,2.315673,-0.009515,1.7088,-0.025941,-0.016229,-0.5269
14.709,2.362061,0.007935,2.3291,2.315673,-0.009515,1.7088,-0.046388,-0.01745,-0.6203
14.711,2.362061,0.007935,2.3291,2.325171,0.013631,1.7165,-0.03689,0.005696,-0.6126
14.802,2.379761,0.00824,2.2632,2.325171,0.013631,1.7165,-0.05459,0.005391,-0.5467
14.809,2.379761,0.00824,2.2632,2.342874,0.013747,1.6506,-0.036887,0.005507,-0.6126
14.903,2.395325,0.00885,1.637,2.342874,0.013747,1.6506,-0.052451,0.004897,0.0136
14.909,2.395325,0.00885,1.637,2.358443,0.014191,1.0243,-0.036882,0.005341,-0.6126
15.012,2.409363,0.00885,0.2527,2.358443,0.014191,1.0243,-0.05092,0.005341,0.7716
15.016,2.409363,0.00885,0.2527,2.372481,0.014041,-0.3599,-0.036882,0.005191,-0.6126
15.105,2.421265,0.008545,-1.236,2.372481,0.014041,-0.3599,-0.048784,0.005496,0.876
