elapsed_s,odom_x,odom_y,odom_h_deg,map_x,map_y,map_h_deg,delta_x,delta_y,delta_h_deg
3.055,0.0,0.0,0.0,-0.007343,-0.01938,0.0922,-0.007343,-0.01938,0.0922
3.058,0.0,0.0,0.0,-0.007343,-0.01938,0.0922,-0.007343,-0.01938,0.0922
3.157,0.0,0.0,0.0,-0.007343,-0.01938,0.0922,-0.007343,-0.01938,0.0922
3.162,0.0,0.0,0.0,-0.007343,-0.01938,0.0922,-0.007343,-0.01938,0.0922
3.259,0.0,0.0,0.0,-0.007343,-0.01938,0.0922,-0.007343,-0.01938,0.0922
3.262,0.0,0.0,0.0,-0.007343,-0.01938,0.0922,-0.007343,-0.01938,0.0922
3.365,0.0,0.0,0.0,-0.007343,-0.01938,0.0922,-0.007343,-0.01938,0.0922
3.369,0.0,0.0,0.0,-0.007343,-0.01938,0.0922,-0.007343,-0.01938,0.0922
3.464,0.0,0.0,0.0,-0.007343,-0.01938,0.0922,-0.007343,-0.01938,0.0922
3.49,0.0,0.0,0.0,-0.007343,-0.01938,0.0922,-0.007343,-0.01938,0.0922
3.566,0.0,0.0,0.0,-0.007343,-0.01938,0.0922,-0.007343,-0.01938,0.0922
3.571,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
3.666,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
3.675,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
3.768,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
3.786,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
3.87,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
3.874,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
3.978,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
3.987,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
4.073,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
4.075,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
4.174,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
4.178,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
4.275,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
4.279,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
4.376,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
4.38,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
4.479,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
4.488,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
4.58,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
4.583,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
4.682,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
4.687,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
4.787,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
4.796,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
4.89,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
4.901,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
4.987,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
4.997,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
5.089,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
5.093,0.0,0.0,0.0,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2779
5.189,0.0,0.0,0.0055,-0.012058,-0.030553,0.2779,-0.012058,-0.030553,0.2724
5.193,0.0,0.0,0.0055,-0.012058,-0.030553,0.2834,-0.012058,-0.030553,0.2779
5.295,0.0,0.0,0.0055,-0.012058,-0.030553,0.2834,-0.012058,-0.030553,0.2779
5.303,0.0,0.0,0.0055,-0.012058,-0.030553,0.2834,-0.012058,-0.030553,0.2779
5.402,0.0,0.0,0.0055,-0.012058,-0.030553,0.2834,-0.012058,-0.030553,0.2779
5.405,0.0,0.0,0.0055,-0.012058,-0.030553,0.2834,-0.012058,-0.030553,0.2779
5.494,0.0,0.0,0.0055,-0.012058,-0.030553,0.2834,-0.012058,-0.030553,0.2779
5.497,0.0,0.0,0.0055,-0.012058,-0.030553,0.2834,-0.012058,-0.030553,0.2779
5.598,0.0,0.0,0.0055,-0.012058,-0.030553,0.2834,-0.012058,-0.030553,0.2779
5.601,0.0,0.0,0.0055,-0.012058,-0.030553,0.2834,-0.012058,-0.030553,0.2779
5.701,0.0,0.0,0.0055,-0.012058,-0.030553,0.2834,-0.012058,-0.030553,0.2779
5.705,0.0,0.0,0.0055,-0.012058,-0.030553,0.2834,-0.012058,-0.030553,0.2779
5.801,0.0,0.0,0.0055,-0.012058,-0.030553,0.2834,-0.012058,-0.030553,0.2779
5.811,0.0,0.0,0.0055,-0.012058,-0.030553,0.2834,-0.012058,-0.030553,0.2779
5.905,0.0,0.0,0.011,-0.012058,-0.030553,0.2834,-0.012058,-0.030553,0.2725
5.909,0.0,0.0,0.011,-0.012058,-0.030553,0.2889,-0.012058,-0.030553,0.278
6.002,0.0,0.0,0.011,-0.012058,-0.030553,0.2889,-0.012058,-0.030553,0.278
6.006,0.0,0.0,0.011,-0.012058,-0.030553,0.2889,-0.012058,-0.030553,0.278
6.104,0.0,0.0,-0.0055,-0.012058,-0.030553,0.2889,-0.012058,-0.030553,0.2944
6.112,0.0,0.0,-0.0055,-0.012058,-0.030553,0.2724,-0.012058,-0.030553,0.2779
6.211,0.013733,0.0,0.3955,-0.012058,-0.030553,0.2724,-0.025791,-0.030553,-0.1231
6.214,0.013733,0.0,0.3955,0.001675,-0.030486,0.6735,-0.012058,-0.030486,0.2779
6.312,0.038147,0.00061,2.7246,0.001675,-0.030486,0.6735,-0.036472,-0.031096,-2.0512
6.316,0.038147,0.00061,2.7246,0.026086,-0.029758,3.0026,-0.012061,-0.030368,0.278
6.413,0.064697,0.002747,5.2624,0.026086,-0.029758,3.0026,-0.038611,-0.032505,-2.2599
6.417,0.064697,0.002747,5.2624,0.052625,-0.027493,5.5404,-0.012072,-0.03024,0.2779
6.51,0.092163,0.005798,7.619,0.052625,-0.027493,5.5404,-0.039538,-0.033291,-2.0786
6.516,0.092163,0.005798,7.619,0.080076,-0.024308,7.897,-0.012087,-0.030106,0.278
6.612,0.119324,0.009766,9.2834,0.080076,-0.024308,7.897,-0.039248,-0.034074,-1.3865
6.626,0.119324,0.009766,9.2834,0.107217,-0.020209,9.5614,-0.012107,-0.029975,0.278
6.727,0.146179,0.014648,10.4535,0.107217,-0.020209,9.5614,-0.038962,-0.034857,-0.8921
6.731,0.146179,0.014648,10.4535,0.129047,-0.00701,10.6265,-0.017132,-0.021658,0.173
6.821,0.17334,0.019836,11.1841,0.129047,-0.00701,10.6265,-0.044293,-0.026846,-0.5576
6.825,0.17334,0.019836,11.1841,0.156192,-0.00174,11.3571,-0.017148,-0.021576,0.173
6.92,0.200195,0.02533,11.5466,0.156192,-0.00174,11.3571,-0.044003,-0.02707,-0.1896
6.932,0.200195,0.02533,11.5466,0.183031,0.003834,11.7196,-0.017164,-0.021496,0.173
7.018,0.227356,0.031128,11.7499,0.183031,0.003834,11.7196,-0.044325,-0.027294,-0.0302
7.031,0.227356,0.031128,11.7499,0.210174,0.009715,11.9229,-0.017182,-0.021413,0.173
7.128,0.254211,0.036926,11.9037,0.210174,0.009715,11.9229,-0.044037,-0.027211,0.0192
7.133,0.254211,0.036926,11.9037,0.237012,0.015594,12.0767,-0.017199,-0.021332,0.173
7.227,0.281677,0.043335,11.9202,0.237012,0.015594,12.0767,-0.044665,-0.027741,0.1565
7.232,0.281677,0.043335,11.9202,0.264458,0.022086,12.0931,-0.017219,-0.021249,0.173
7.331,0.308228,0.049438,11.7609,0.264458,0.022086,12.0931,-0.04377,-0.027352,0.3323
7.338,0.308228,0.049438,11.7609,0.29099,0.028269,11.9339,-0.017238,-0.021169,0.173
7.432,0.335083,0.055542,11.5631,0.29099,0.028269,11.9339,-0.044093,-0.027273,0.3708
7.44,0.335083,0.055542,11.5631,0.317827,0.034454,11.7361,-0.017256,-0.021088,0.173
7.527,0.361633,0.061035,11.4862,0.317827,0.034454,11.7361,-0.043806,-0.026581,0.2499
7.537,0.361633,0.061035,11.4862,0.34436,0.040027,11.6592,-0.017273,-0.021008,0.173
7.646,0.388489,0.066833,11.3763,0.34436,0.040027,11.6592,-0.044129,-0.026806,0.2828
7.65,0.388489,0.066833,11.3763,0.371198,0.045906,11.5493,-0.017291,-0.020927,0.173
7.735,0.415649,0.072632,11.3708,0.371198,0.045906,11.5493,-0.044451,-0.026726,0.1785
7.78,0.415649,0.072632,11.3708,0.398341,0.051787,11.5438,-0.017308,-0.020845,0.173
7.834,0.442505,0.078735,11.3159,0.398341,0.051787,11.5438,-0.044164,-0.026948,0.2279
7.845,0.442505,0.078735,11.3159,0.425178,0.057971,11.4889,-0.017327,-0.020764,0.173
7.945,0.469055,0.084229,11.4368,0.425178,0.057971,11.4889,-0.043877,-0.026258,0.0521
7.952,0.469055,0.084229,11.4368,0.451711,0.063545,11.6097,-0.017344,-0.020684,0.173
8.039,0.495911,0.090027,11.4368,0.451711,0.063545,11.6097,-0.0442,-0.026482,0.173
8.053,0.495911,0.090027,11.4368,0.478549,0.069424,11.6097,-0.017362,-0.020603,0.173
8.141,0.522461,0.095825,11.4587,0.478549,0.069424,11.6097,-0.043912,-0.026401,0.151
8.147,0.522461,0.095825,11.4587,0.505082,0.075303,11.6317,-0.017379,-0.020522,0.173
8.24,0.549011,0.101624,11.3653,0.505082,0.075303,11.6317,-0.043929,-0.026321,0.2664
8.252,0.549011,0.101624,11.3653,0.531615,0.081181,11.5383,-0.017396,-0.020443,0.173
8.34,0.575867,0.107117,11.0632,0.531615,0.081181,11.5383,-0.044252,-0.025936,0.4751
8.354,0.575867,0.107117,11.0632,0.558453,0.086755,11.2362,-0.017414,-0.020362,0.173
8.456,0.602417,0.112915,10.9589,0.558453,0.086755,11.2362,-0.043964,-0.02616,0.2774
8.461,0.602417,0.112915,10.9589,0.584986,0.092634,11.1318,-0.017431,-0.020281,0.173
8.56,0.629272,0.118103,10.7776,0.584986,0.092634,11.1318,-0.044286,-0.025469,0.3542
8.576,0.629272,0.118103,10.7776,0.611826,0.097903,10.9505,-0.017446,-0.0202,0.173
8.644,0.655212,0.123901,10.7501,0.611826,0.097903,10.9505,-0.043386,-0.025998,0.2004
8.661,0.655212,0.123901,10.7501,0.637748,0.103779,10.9231,-0.017464,-0.020122,0.173
8.746,0.681458,0.129395,10.816,0.637748,0.103779,10.9231,-0.04371,-0.025616,0.1071
8.753,0.681458,0.129395,10.816,0.663976,0.109352,10.989,-0.017482,-0.020043,0.173
8.848,0.708008,0.135193,11.0248,0.663976,0.109352,10.989,-0.044032,-0.025841,-0.0357
8.861,0.708008,0.135193,11.0248,0.690509,0.11523,11.1978,-0.017499,-0.019963,0.173
8.951,0.734253,0.140686,11.1786,0.690509,0.11523,11.1978,-0.043744,-0.025456,0.0192
8.961,0.734253,0.140686,11.1786,0.716738,0.120803,11.3516,-0.017515,-0.019883,0.173
9.051,0.760498,0.14679,11.261,0.716738,0.120803,11.3516,-0.04376,-0.025987,0.0906
9.069,0.760498,0.14679,11.261,0.742964,0.126985,11.4339,-0.017534,-0.019805,0.173
9.152,0.786438,0.152588,11.2775,0.742964,0.126985,11.4339,-0.043474,-0.025603,0.1565
9.155,0.786438,0.152588,11.2775,0.768886,0.132862,11.4504,-0.017552,-0.019726,0.173
9.261,0.812683,0.158386,11.3214,0.768886,0.132862,11.4504,-0.043797,-0.025524,0.129
9.293,0.812683,0.158386,11.3214,0.795114,0.13874,11.4944,-0.017569,-0.019646,0.173
9.356,0.838928,0.164185,11.25,0.795114,0.13874,11.4944,-0.043814,-0.025445,0.2444
9.359,0.838928,0.164185,11.25,0.821341,0.144617,11.423,-0.017587,-0.019568,0.173
9.457,0.866089,0.170593,11.228,0.821341,0.144617,11.423,-0.044748,-0.025976,0.195
9.46,0.866089,0.170593,11.228,0.848483,0.151108,11.401,-0.017606,-0.019485,0.173
9.559,0.892639,0.176392,11.206,0.848483,0.151108,11.401,-0.044156,-0.025284,0.195
9.566,0.892639,0.176392,11.206,0.875015,0.156986,11.3791,-0.017624,-0.019406,0.173
9.663,0.919189,0.18219,11.1072,0.875015,0.156986,11.3791,-0.044174,-0.025204,0.2719
9.707,0.919189,0.18219,11.1072,0.901548,0.162865,11.2802,-0.017641,-0.019325,0.173
9.768,0.94574,0.187683,11.1841,0.901548,0.162865,11.2802,-0.044192,-0.024818,0.0961
9.78,0.94574,0.187683,11.1841,0.928082,0.168438,11.3571,-0.017658,-0.019245,0.173
9.866,0.971985,0.193481,11.0797,0.928082,0.168438,11.3571,-0.043903,-0.025043,0.2774
9.87,0.971985,0.193481,11.0797,0.951857,0.178661,10.9201,-0.020128,-0.01482,-0.1596
9.968,0.999146,0.198669,10.8765,0.951857,0.178661,10.9201,-0.047289,-0.020008,0.0437
9.981,0.999146,0.198669,10.8765,0.979032,0.183774,10.7168,-0.020114,-0.014895,-0.1596
10.076,1.026001,0.204163,10.6348,0.979032,0.183774,10.7168,-0.046969,-0.020389,0.0821
10.079,1.026001,0.204163,10.6348,1.005902,0.189192,10.4752,-0.020099,-0.014971,-0.1596
10.168,1.053467,0.209351,10.2997,1.005902,0.189192,10.4752,-0.047565,-0.020159,0.1755
10.175,1.053467,0.209351,10.2997,1.033382,0.194303,10.1401,-0.020085,-0.015048,-0.1596
10.27,1.080627,0.214539,10.036,1.033382,0.194303,10.1401,-0.047245,-0.020236,0.1041
10.278,1.080627,0.214539,10.036,1.060557,0.199416,9.8764,-0.02007,-0.015123,-0.1596
10.372,1.108093,0.219727,9.8328,1.060557,0.199416,9.8764,-0.047536,-0.020311,0.0437
10.379,1.108093,0.219727,9.8328,1.088038,0.204527,9.6731,-0.020055,-0.0152,-0.1596
10.472,1.135559,0.224609,9.7119,1.088038,0.204527,9.6731,-0.047521,-0.020082,-0.0388
10.475,1.135559,0.224609,9.7119,1.115517,0.209333,9.5523,-0.020042,-0.015276,-0.1596
10.579,1.161804,0.229492,9.5746,1.115517,0.209333,9.5523,-0.046287,-0.020159,-0.0223
10.587,1.161804,0.229492,9.5746,1.141775,0.214143,9.415,-0.020029,-0.015349,-0.1596
10.676,1.185913,0.234375,9.3823,1.141775,0.214143,9.415,-0.044138,-0.020232,0.0326
10.68,1.185913,0.234375,9.3823,1.165898,0.218959,9.2227,-0.020015,-0.015416,-0.1596
10.778,1.207886,0.238647,9.1186,1.165898,0.218959,9.2227,-0.041988,-0.019688,0.1041
10.781,1.207886,0.238647,9.1186,1.187882,0.22317,8.9591,-0.020004,-0.015477,-0.1596
10.879,1.226501,0.242004,8.9319,1.187882,0.22317,8.9591,-0.038619,-0.018834,0.0272
10.894,1.226501,0.242004,8.9319,1.206507,0.226475,8.7723,-0.019994,-0.015529,-0.1596
10.98,1.242981,0.244141,8.9044,1.206507,0.226475,8.7723,-0.036474,-0.017666,-0.1321
10.983,1.242981,0.244141,8.9044,1.222993,0.228565,8.7448,-0.019988,-0.015576,-0.1596
11.086,1.256714,0.245667,9.7009,1.222993,0.228565,8.7448,-0.033721,-0.017102,-0.9561
11.094,1.256714,0.245667,9.7009,1.23673,0.230053,9.5413,-0.019984,-0.015614,-0.1596
11.183,1.278076,0.250854,13.8922,1.23673,0.230053,9.5413,-0.041346,-0.020801,-4.3509
11.186,1.278076,0.250854,13.8922,1.258106,0.235181,13.7326,-0.01997,-0.015673,-0.1596
11.287,1.301575,0.258179,18.7866,1.258106,0.235181,13.7326,-0.043469,-0.022998,-5.054
11.291,1.301575,0.258179,18.7866,1.281625,0.24244,18.627,-0.01995,-0.015739,-0.1596
11.387,1.325989,0.267944,23.659,1.281625,0.24244,18.627,-0.044364,-0.025504,-5.0321
11.404,1.325989,0.267944,23.659,1.306067,0.252138,23.4994,-0.019922,-0.015806,-0.1596
11.488,1.349182,0.280151,28.7292,1.306067,0.252138,23.4994,-0.043115,-0.028013,-5.2298
11.492,1.349182,0.280151,28.7292,1.329294,0.26428,28.5696,-0.019888,-0.015871,-0.1596
11.59,1.370544,0.293579,33.8598,1.329294,0.26428,28.5696,-0.04125,-0.029299,-5.2902
11.597,1.370544,0.293579,33.8598,1.350693,0.277648,33.7002,-0.019851,-0.015931,-0.1596
11.693,1.390991,0.309143,38.6993,1.350693,0.277648,33.7002,-0.040298,-0.031495,-4.9991
11.696,1.390991,0.309143,38.6993,1.371183,0.293155,38.5397,-0.019808,-0.015988,-0.1596
11.795,1.410828,0.327148,42.561,1.371183,0.293155,38.5397,-0.039645,-0.033993,-4.0213
11.811,1.410828,0.327148,42.561,1.39107,0.311105,42.4014,-0.019758,-0.016043,-0.1596
11.897,1.429443,0.346375,45.6317,1.39107,0.311105,42.4014,-0.038373,-0.03527,-3.2303
11.901,1.429443,0.346375,45.6317,1.409739,0.330279,45.4721,-0.019704,-0.016096,-0.1596
11.997,1.447144,0.366211,47.5048,1.409739,0.330279,45.4721,-0.037405,-0.035932,-2.0328
12.0,1.447144,0.366211,47.5048,1.427495,0.350067,47.3452,-0.019649,-0.016144,-0.1596
12.098,1.464539,0.386658,48.5266,1.427495,0.350067,47.3452,-0.037044,-0.036591,-1.1813
12.102,1.464539,0.386658,48.5266,1.444946,0.370465,48.367,-0.019593,-0.016193,-0.1596
12.202,1.481628,0.40741,49.1034,1.444946,0.370465,48.367,-0.036682,-0.036945,-0.7364
12.204,1.481628,0.40741,49.1034,1.462094,0.391169,48.9437,-0.019534,-0.016241,-0.1596
12.311,1.498718,0.428162,49.1473,1.462094,0.391169,48.9437,-0.036624,-0.036993,-0.2036
12.316,1.498718,0.428162,49.1473,1.479242,0.411873,48.9877,-0.019476,-0.016289,-0.1596
12.404,1.516113,0.448914,48.9111,1.479242,0.411873,48.9877,-0.036871,-0.037041,0.0766
12.412,1.516113,0.448914,48.9111,1.496694,0.432577,48.7515,-0.019419,-0.016337,-0.1596
12.506,1.532898,0.46936,48.4826,1.496694,0.432577,48.7515,-0.036204,-0.036783,0.2689
12.536,1.532898,0.46936,48.4826,1.513536,0.452977,48.323,-0.019362,-0.016383,-0.1596
12.607,1.549988,0.489502,48.1146,1.513536,0.452977,48.323,-0.036452,-0.036525,0.2084
12.61,1.549988,0.489502,48.1146,1.530682,0.473071,47.955,-0.019306,-0.016431,-0.1596
12.709,1.566772,0.509338,47.6971,1.530682,0.473071,47.955,-0.03609,-0.036267,0.2579
12.718,1.566772,0.509338,47.6971,1.547522,0.49286,47.5375,-0.01925,-0.016478,-0.1596
12.81,1.584778,0.530396,47.3126,1.547522,0.49286,47.5375,-0.037256,-0.037536,0.2249
12.856,1.584778,0.530396,47.3126,1.565586,0.513867,47.153,-0.019192,-0.016529,-0.1596
12.912,1.602173,0.550537,46.9226,1.565586,0.513867,47.153,-0.036587,-0.03667,0.2304
12.916,1.602173,0.550537,46.9226,1.593701,0.543582,46.6789,-0.008472,-0.006955,-0.2436
13.013,1.619873,0.570679,46.7303,1.593701,0.543582,46.6789,-0.026172,-0.027097,-0.0514
13.017,1.619873,0.570679,46.7303,1.611487,0.563648,46.4867,-0.008386,-0.007031,-0.2436
13.116,1.638184,0.590515,46.5271,1.611487,0.563648,46.4867,-0.026697,-0.026867,-0.0404
13.122,1.638184,0.590515,46.5271,1.629882,0.583407,46.2834,-0.008302,-0.007108,-0.2436
13.219,1.656494,0.610352,46.4062,1.629882,0.583407,46.2834,-0.026612,-0.026945,-0.1228
13.233,1.656494,0.610352,46.4062,1.648276,0.603165,46.1626,-0.008218,-0.007187,-0.2436
13.319,1.674805,0.630493,46.2854,1.648276,0.603165,46.1626,-0.026529,-0.027328,-0.1228
13.321,1.674805,0.630493,46.2854,1.666672,0.623229,46.0417,-0.008133,-0.007264,-0.2436
13.42,1.693115,0.65033,46.2469,1.666672,0.623229,46.0417,-0.026443,-0.027101,-0.2052
13.423,1.693115,0.65033,46.2469,1.685067,0.642987,46.0033,-0.008048,-0.007343,-0.2436
13.531,1.710815,0.670166,46.192,1.685067,0.642987,46.0033,-0.025748,-0.027179,-0.1887
13.535,1.710815,0.670166,46.192,1.702851,0.662748,45.9484,-0.007964,-0.007418,-0.2436
13.65,1.728821,0.689697,46.0821,1.702851,0.662748,45.9484,-0.02597,-0.026949,-0.1338
13.661,1.728821,0.689697,46.0821,1.72094,0.682203,45.8385,-0.007881,-0.007494,-0.2436
13.726,1.746521,0.709229,46.0162,1.72094,0.682203,45.8385,-0.025581,-0.027026,-0.1777
13.738,1.746521,0.709229,46.0162,1.738723,0.701658,45.7726,-0.007798,-0.007571,-0.2436
13.826,1.764221,0.728455,45.9393,1.738723,0.701658,45.7726,-0.025498,-0.026797,-0.1667
13.83,1.764221,0.728455,45.9393,1.756505,0.720809,45.6957,-0.007716,-0.007646,-0.2436
13.928,1.783142,0.748596,46.1206,1.756505,0.720809,45.6957,-0.026637,-0.027787,-0.4249
13.931,1.783142,0.748596,46.1206,1.775511,0.74087,45.877,-0.007631,-0.007726,-0.2436
14.034,1.801453,0.767822,46.2085,1.775511,0.74087,45.877,-0.025942,-0.026952,-0.3315
14.037,1.801453,0.767822,46.2085,1.793903,0.760018,45.9649,-0.00755,-0.007804,-0.2436
