elapsed_s,odom_x,odom_y,odom_h_deg,map_x,map_y,map_h_deg,corr_dx,corr_dy,corr_dtheta_deg,icp_err,cycle_ms
3.176,0.0,0.0,0.0,-0.0092,-0.0131,-0.099,-0.0092,-0.0131,-0.099,0.0198,158.7
6.293,0.0,0.0,0.005,-0.0116,-0.0171,-0.091,-0.0116,-0.0171,-0.097,0.0214,116.2
9.414,0.4813,0.1312,16.287,0.4691,0.1221,16.192,-0.0124,-0.0083,-0.095,0.026,121.0
12.55,1.2979,0.3738,15.656,1.2863,0.3675,15.315,-0.0138,0.0013,-0.34,0.0357,136.1
15.675,1.9901,0.6131,48.444,1.972,0.6223,48.47,-0.0178,0.0083,0.026,0.0505,124.3
18.798,2.3004,1.3867,68.274,2.2694,1.4124,67.934,-0.0392,0.0393,-0.34,0.0224,122.7
21.917,2.9111,1.7325,1.725,2.8798,1.7636,1.406,-0.0408,0.0474,-0.319,0.0138,119.4
25.05,3.7735,1.7584,1.752,3.7448,1.7961,1.538,-0.0353,0.0517,-0.214,0.0132,132.8
28.179,4.3921,2.0349,51.279,4.3578,2.0867,50.569,-0.0591,0.1063,-0.71,0.0205,128.5
31.3,4.9191,2.6874,48.988,4.9097,2.7319,48.147,-0.0484,0.1171,-0.841,0.0594,120.4
34.415,4.6597,3.2361,164.427,4.6517,3.2768,163.433,-0.0634,0.122,-0.994,0.0574,114.9
37.546,3.887,3.4399,167.289,3.875,3.4732,166.168,-0.0785,0.1099,-1.121,0.0531,130.8
40.674,3.0798,3.6414,167.404,3.0653,3.6606,166.113,-0.0958,0.0896,-1.291,0.0435,128.1
43.789,2.2998,3.8104,-178.006,2.3011,3.8102,-178.788,-0.0505,0.0315,-0.782,0.0317,114.8
46.915,1.4426,3.8147,179.538,1.4406,3.8078,179.041,-0.035,0.0058,-0.497,0.0218,125.4
50.05,0.5994,3.844,178.632,0.5866,3.8239,178.403,-0.0281,-0.0176,-0.229,0.0232,134.9
53.192,0.2716,4.4312,92.653,0.2642,4.3974,92.227,-0.0404,-0.0316,-0.426,0.0235,141.8
56.292,0.2322,5.2487,93.417,0.2243,5.2259,93.029,-0.0434,-0.0211,-0.387,0.0234,99.5
59.424,-0.0134,5.9174,169.678,-0.0281,5.9074,169.058,-0.0788,-0.0098,-0.621,0.0247,132.1
62.532,-0.8618,5.9473,179.401,-0.8907,5.9418,178.637,-0.1083,-0.0164,-0.764,0.0264,107.6
65.677,-1.4893,5.5331,-137.302,-1.5347,5.5176,-138.361,-0.148,-0.0422,-1.059,0.0222,144.9
68.808,-1.9391,5.04,-98.569,-2.0091,5.006,-99.351,-0.1389,-0.06,-0.782,0.0204,130.0
71.932,-1.8835,4.2017,-85.018,-1.9561,4.1433,-85.535,-0.1105,-0.0752,-0.517,0.0223,124.6
75.04,-1.387,3.6206,-35.953,-1.4418,3.5509,-36.169,-0.0684,-0.0749,-0.216,0.0288,107.6
78.177,-0.8218,3.0844,-75.157,-0.8598,3.018,-75.133,-0.0367,-0.066,0.025,0.0428,137.2
81.287,-0.6476,2.2815,-76.602,-0.6682,2.2286,-76.703,-0.0246,-0.054,-0.101,0.0437,109.2
84.414,-0.466,1.4444,-77.377,-0.47,1.4021,-77.748,-0.0134,-0.0453,-0.371,0.0314,127.2
87.532,-0.1883,0.7425,-25.955,-0.1832,0.7003,-26.516,-0.0022,-0.0441,-0.561,0.0268,117.7
90.672,0.1791,0.5673,-23.659,0.1934,0.5271,-23.943,0.0115,-0.0393,-0.284,0.023,139.8
93.787,0.5981,0.3494,-24.472,0.6166,0.3173,-24.744,0.0168,-0.0293,-0.272,0.0232,114.3
96.91,0.4648,-0.1624,169.025,0.4791,-0.1912,170.267,0.0109,-0.039,1.243,0.0249,123.1
100.016,0.2405,-0.0275,133.478,0.257,-0.0519,133.999,0.0163,-0.0266,0.52,0.023,105.0
103.153,0.2405,-0.0275,133.484,0.259,-0.0489,133.726,0.0185,-0.0225,0.243,0.0229,137.4
106.274,0.2405,-0.0275,133.489,0.2611,-0.0422,133.515,0.0206,-0.0148,0.025,0.0241,120.3
109.401,0.2405,-0.0275,133.489,0.2606,-0.0421,133.515,0.0201,-0.0148,0.026,0.0227,127.3
112.512,0.2405,-0.0275,133.495,0.2601,-0.0445,133.524,0.0196,-0.0171,0.029,0.0216,110.6
