elapsed_s,odom_x,odom_y,odom_h_deg,map_x,map_y,map_h_deg,delta_x,delta_y,delta_h_deg
3.474,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
3.479,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
3.572,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
3.575,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
3.673,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
3.678,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
3.772,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
3.776,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
3.874,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
3.877,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
3.977,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
3.981,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
4.078,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
4.081,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
4.183,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
4.197,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
4.289,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
4.293,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
4.383,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
4.388,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
4.486,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
4.49,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
4.585,0.0,0.0,0.0055,-0.011411,-0.014749,0.0263,-0.011411,-0.014749,0.0208
4.593,0.0,0.0,0.0055,-0.013122,-0.017378,0.0307,-0.013122,-0.017378,0.0252
4.686,0.0,0.0,0.0055,-0.013122,-0.017378,0.0307,-0.013122,-0.017378,0.0252
4.69,0.0,0.0,0.0055,-0.013122,-0.017378,0.0307,-0.013122,-0.017378,0.0252
4.805,0.0,0.0,0.0055,-0.013122,-0.017378,0.0307,-0.013122,-0.017378,0.0252
4.815,0.0,0.0,0.0055,-0.013122,-0.017378,0.0307,-0.013122,-0.017378,0.0252
4.89,0.0,0.0,0.0055,-0.013122,-0.017378,0.0307,-0.013122,-0.017378,0.0252
4.893,0.0,0.0,0.0055,-0.013122,-0.017378,0.0307,-0.013122,-0.017378,0.0252
4.992,0.0,0.0,0.0055,-0.013122,-0.017378,0.0307,-0.013122,-0.017378,0.0252
5.0,0.0,0.0,0.0055,-0.013122,-0.017378,0.0307,-0.013122,-0.017378,0.0252
5.105,0.0,0.0,0.0055,-0.013122,-0.017378,0.0307,-0.013122,-0.017378,0.0252
5.108,0.0,0.0,0.0055,-0.013122,-0.017378,0.0307,-0.013122,-0.017378,0.0252
5.201,0.0,0.0,0.0055,-0.013122,-0.017378,0.0307,-0.013122,-0.017378,0.0252
5.207,0.0,0.0,0.0055,-0.013122,-0.017378,0.0307,-0.013122,-0.017378,0.0252
5.296,0.0,0.0,0.0055,-0.013122,-0.017378,0.0307,-0.013122,-0.017378,0.0252
5.301,0.0,0.0,0.0055,-0.013122,-0.017378,0.0307,-0.013122,-0.017378,0.0252
5.398,0.0,0.0,0.0055,-0.013122,-0.017378,0.0307,-0.013122,-0.017378,0.0252
5.402,0.0,0.0,0.0055,-0.013122,-0.017378,0.0307,-0.013122,-0.017378,0.0252
5.501,0.0,0.0,0.0,-0.013122,-0.017378,0.0307,-0.013122,-0.017378,0.0307
5.504,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
5.612,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
5.618,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
5.703,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
5.707,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
5.804,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
5.809,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
5.906,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
5.914,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
6.007,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
6.012,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
6.112,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
6.116,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
6.212,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
6.234,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
6.323,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
6.327,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
6.413,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
6.429,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
6.515,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
6.518,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
6.618,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
6.624,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
6.718,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
6.736,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
6.821,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
6.826,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
6.923,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
6.926,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
7.024,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
7.027,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
7.125,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
7.128,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
7.229,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
7.235,0.0,0.0,0.0,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0252
7.33,0.0,0.0,-0.0055,-0.013122,-0.017378,0.0252,-0.013122,-0.017378,0.0307
7.334,0.0,0.0,-0.0055,-0.013122,-0.017378,0.0197,-0.013122,-0.017378,0.0252
7.43,0.0,0.0,-0.0055,-0.013122,-0.017378,0.0197,-0.013122,-0.017378,0.0252
7.433,0.0,0.0,-0.0055,-0.013122,-0.017378,0.0197,-0.013122,-0.017378,0.0252
7.531,0.0,0.0,-0.0055,-0.013122,-0.017378,0.0197,-0.013122,-0.017378,0.0252
7.534,0.0,0.0,-0.0055,-0.013122,-0.017378,0.0197,-0.013122,-0.017378,0.0252
7.632,0.0,0.0,-0.0055,-0.013122,-0.017378,0.0197,-0.013122,-0.017378,0.0252
7.637,0.0,0.0,-0.0055,-0.013122,-0.017378,0.0197,-0.013122,-0.017378,0.0252
7.741,0.0,0.0,0.0,-0.013122,-0.017378,0.0197,-0.013122,-0.017378,0.0197
7.759,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
7.835,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
7.839,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
7.938,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
7.941,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
8.041,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
8.046,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
8.151,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
8.156,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
8.249,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
8.253,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
8.346,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
8.349,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
8.47,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
8.483,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
8.557,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
8.56,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
8.662,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
8.667,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
8.753,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
8.757,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
8.854,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
8.867,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
8.956,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
8.961,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
9.065,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
9.071,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
9.163,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
9.167,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
9.265,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
9.268,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
9.367,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
9.37,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
9.483,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
9.487,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
9.573,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
9.605,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
9.665,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
9.672,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
9.767,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
9.774,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
9.871,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
9.882,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
9.969,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
9.972,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
10.071,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
10.075,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
10.174,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
10.177,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
10.275,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
10.278,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
10.389,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
10.393,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
10.477,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
10.481,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
10.58,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
10.583,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
10.683,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
10.746,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
10.782,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
10.786,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
10.889,0.0,0.0,0.0,-0.012584,-0.016297,-0.0812,-0.012584,-0.016297,-0.0812
10.893,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
10.99,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
10.998,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
11.088,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
11.093,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
11.197,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
11.202,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
11.292,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
11.297,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
11.404,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
11.407,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
11.496,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
11.5,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
11.6,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
11.608,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
11.698,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
11.709,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
11.805,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
11.811,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
11.9,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
11.926,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
12.008,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
12.018,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
12.114,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
12.118,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
12.213,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
12.216,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
12.309,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
12.317,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
12.423,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
12.428,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
12.528,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
12.532,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
12.616,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
12.624,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
12.727,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
12.731,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
12.814,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
12.857,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
12.915,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
12.936,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
13.03,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
13.036,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
13.118,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
13.121,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
13.219,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
13.222,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
13.324,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
13.347,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
13.422,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
13.444,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
13.527,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
13.531,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
13.627,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
13.631,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
13.728,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
13.734,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
13.834,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
13.858,0.0,0.0,0.0,-0.01373,-0.019073,-0.1261,-0.01373,-0.019073,-0.1261
