elapsed_s,odom_x,odom_y,odom_h_deg,map_x,map_y,map_h_deg,delta_x,delta_y,delta_h_deg
6.545,0.144653,0.001526,1.203,0.132138,-0.015845,1.1682,-0.012515,-0.017371,-0.0348
6.64,0.171814,0.001831,1.0712,0.132138,-0.015845,1.1682,-0.039676,-0.017676,0.097
6.643,0.171814,0.001831,1.0712,0.159299,-0.015556,1.0364,-0.012515,-0.017387,-0.0348
6.745,0.198669,0.002136,0.9613,0.159299,-0.015556,1.0364,-0.03937,-0.017692,0.0751
6.751,0.198669,0.002136,0.9613,0.186155,-0.015268,0.9265,-0.012514,-0.017404,-0.0348
6.843,0.22583,0.002747,0.8295,0.186155,-0.015268,0.9265,-0.039675,-0.018015,0.097
6.851,0.22583,0.002747,0.8295,0.213316,-0.014674,0.7946,-0.012514,-0.017421,-0.0348
6.944,0.252686,0.003052,0.6921,0.213316,-0.014674,0.7946,-0.03937,-0.017726,0.1025
6.988,0.252686,0.003052,0.6921,0.240171,-0.014385,0.6573,-0.012515,-0.017437,-0.0348
7.049,0.279541,0.003357,0.6647,0.240171,-0.014385,0.6573,-0.03937,-0.017742,-0.0074
7.059,0.279541,0.003357,0.6647,0.270857,-0.008758,0.0182,-0.008684,-0.012115,-0.6465
7.147,0.306091,0.003967,0.6042,0.270857,-0.008758,0.0182,-0.035234,-0.012725,-0.5861
7.154,0.306091,0.003967,0.6042,0.297413,-0.008448,-0.0423,-0.008678,-0.012415,-0.6465
7.262,0.333557,0.004272,0.4834,0.297413,-0.008448,-0.0423,-0.036144,-0.01272,-0.5257
7.268,0.333557,0.004272,0.4834,0.32488,-0.008452,-0.1631,-0.008677,-0.012724,-0.6465
7.358,0.361023,0.004272,0.5054,0.32488,-0.008452,-0.1631,-0.036143,-0.012724,-0.6685
7.368,0.361023,0.004272,0.5054,0.352344,-0.008762,-0.1412,-0.008679,-0.013034,-0.6465
7.453,0.387878,0.004272,0.5219,0.352344,-0.008762,-0.1412,-0.035534,-0.013034,-0.663
7.456,0.387878,0.004272,0.5219,0.379198,-0.009065,-0.1247,-0.00868,-0.013337,-0.6465
7.557,0.415039,0.004272,0.5603,0.379198,-0.009065,-0.1247,-0.035841,-0.013337,-0.685
7.56,0.415039,0.004272,0.5603,0.406357,-0.009372,-0.0862,-0.008682,-0.013644,-0.6465
7.66,0.441895,0.004272,0.4779,0.406357,-0.009372,-0.0862,-0.035538,-0.013644,-0.5641
7.67,0.441895,0.004272,0.4779,0.433211,-0.009675,-0.1686,-0.008684,-0.013947,-0.6465
7.76,0.46875,0.004272,0.4999,0.433211,-0.009675,-0.1686,-0.035539,-0.013947,-0.6685
7.764,0.46875,0.004272,0.4999,0.460064,-0.009978,-0.1466,-0.008686,-0.01425,-0.6465
7.868,0.495605,0.004578,0.5548,0.460064,-0.009978,-0.1466,-0.035541,-0.014556,-0.7014
7.872,0.495605,0.004578,0.5548,0.486922,-0.009976,-0.0917,-0.008683,-0.014554,-0.6465
7.965,0.522461,0.004883,0.7361,0.486922,-0.009976,-0.0917,-0.035539,-0.014859,-0.8278
7.981,0.522461,0.004883,0.7361,0.513779,-0.009974,0.0896,-0.008682,-0.014857,-0.6465
8.069,0.549011,0.005188,0.7965,0.513779,-0.009974,0.0896,-0.035232,-0.015162,-0.707
8.085,0.549011,0.005188,0.7965,0.540331,-0.009968,0.15,-0.00868,-0.015156,-0.6465
8.165,0.575562,0.005493,0.7526,0.540331,-0.009968,0.15,-0.035231,-0.015461,-0.6026
8.175,0.575562,0.005493,0.7526,0.566883,-0.009962,0.1061,-0.008679,-0.015455,-0.6465
8.267,0.602112,0.005798,0.802,0.566883,-0.009962,0.1061,-0.035229,-0.01576,-0.6959
8.276,0.602112,0.005798,0.802,0.593435,-0.009957,0.1555,-0.008677,-0.015755,-0.6465
8.376,0.629578,0.005798,0.8624,0.593435,-0.009957,0.1555,-0.036143,-0.015755,-0.7069
8.394,0.629578,0.005798,0.8624,0.620899,-0.010267,0.2159,-0.008679,-0.016065,-0.6465
8.477,0.656128,0.006104,0.7361,0.620899,-0.010267,0.2159,-0.035229,-0.016371,-0.5202
8.491,0.656128,0.006104,0.7361,0.647451,-0.010261,0.0896,-0.008677,-0.016365,-0.6465
8.575,0.682983,0.006409,0.7361,0.647451,-0.010261,0.0896,-0.035532,-0.01667,-0.6465
8.582,0.682983,0.006409,0.7361,0.674308,-0.010259,0.0896,-0.008675,-0.016668,-0.6465
8.687,0.709534,0.006714,0.813,0.674308,-0.010259,0.0896,-0.035226,-0.016973,-0.7234
8.691,0.709534,0.006714,0.813,0.70086,-0.010254,0.1664,-0.008674,-0.016968,-0.6465
8.777,0.736389,0.007019,0.8899,0.70086,-0.010254,0.1664,-0.035529,-0.017273,-0.7234
8.797,0.736389,0.007019,0.8899,0.727718,-0.010251,0.2434,-0.008671,-0.01727,-0.6465
8.885,0.763245,0.007324,1.0052,0.727718,-0.010251,0.2434,-0.035527,-0.017575,-0.7619
8.888,0.763245,0.007324,1.0052,0.754575,-0.010249,0.3587,-0.00867,-0.017573,-0.6465
8.991,0.7901,0.007629,1.1151,0.754575,-0.010249,0.3587,-0.035525,-0.017878,-0.7564
8.996,0.7901,0.007629,1.1151,0.781432,-0.010247,0.4686,-0.008668,-0.017876,-0.6465
9.081,0.816956,0.007935,1.1865,0.781432,-0.010247,0.4686,-0.035524,-0.018182,-0.718
9.09,0.816956,0.007935,1.1865,0.808289,-0.010245,0.54,-0.008667,-0.01818,-0.6465
9.18,0.844421,0.00824,1.2854,0.808289,-0.010245,0.54,-0.036132,-0.018485,-0.7454
